#    x        Cp  
   1.00000  0.02486
   0.99564  0.02404
   0.98786  0.02141
   0.97862  0.01833
   0.96829  0.01495
   0.95732  0.01163
   0.94599  0.00836
   0.93445  0.00525
   0.92281  0.00224
   0.91111 -0.00089
   0.89938 -0.00481
   0.88763 -0.01032
   0.87586 -0.01658
   0.86407 -0.02342
   0.85226 -0.03087
   0.84042 -0.03893
   0.82857 -0.04767
   0.81671 -0.05704
   0.80484 -0.06714
   0.79295 -0.07787
   0.78106 -0.08937
   0.76916 -0.10151
   0.75725 -0.11437
   0.74534 -0.12783
   0.73343 -0.14197
   0.72153 -0.15684
   0.70962 -0.17241
   0.69771 -0.18871
   0.68581 -0.20566
   0.67391 -0.22344
   0.66202 -0.24182
   0.65015 -0.26091
   0.63829 -0.28054
   0.62644 -0.30097
   0.61460 -0.32180
   0.60276 -0.34335
   0.59092 -0.36548
   0.57908 -0.38812
   0.56725 -0.41172
   0.55543 -0.43580
   0.54361 -0.46075
   0.53181 -0.48651
   0.52002 -0.51260
   0.50824 -0.53981
   0.49647 -0.56743
   0.48471 -0.59621
   0.47296 -0.62526
   0.46122 -0.65528
   0.44948 -0.68596
   0.43776 -0.71777
   0.42604 -0.75013
   0.41433 -0.78379
   0.40264 -0.81857
   0.39097 -0.85439
   0.37931 -0.89126
   0.36767 -0.92927
   0.35604 -0.96810
   0.34443 -1.00774
   0.33283 -1.04959
   0.32124 -1.09214
   0.30967 -1.13690
   0.29812 -1.18350
   0.28659 -1.23173
   0.27509 -1.28247
   0.26362 -1.33515
   0.25218 -1.39043
   0.24078 -1.44928
   0.22942 -1.51010
   0.21811 -1.57508
   0.20686 -1.64157
   0.19567 -1.71487
   0.18455 -1.78739
   0.17349 -1.86842
   0.16251 -1.94886
   0.15161 -2.03735
   0.14081 -2.12965
   0.13013 -2.23316
   0.11957 -2.33713
   0.10915 -2.45108
   0.09889 -2.57777
   0.08883 -2.71095
   0.07903 -2.86914
   0.06952 -3.02965
   0.06038 -3.22107
   0.05168 -3.41271
   0.04353 -3.63894
   0.03607 -3.87470
   0.02943 -4.13792
   0.02371 -4.40327
   0.01892 -4.69324
   0.01499 -4.95364
   0.01180 -5.26531
   0.00921 -5.56201
   0.00710 -6.24499
   0.00538 -7.84428
   0.00397 -7.96623
   0.00281 -8.08800
   0.00187 -8.24910
   0.00114 -8.52278
   0.00061 -9.00530
   0.00028 -9.54984
   0.00016 -9.51827
