  -3.0000000e-01  -1.1153127e-01
   2.4331322e-01  -1.0557325e-01
   5.7319031e-01  -1.6212361e-01
   6.6183571e-01  -1.7257985e-01
   8.0019076e-01  -1.8159231e-01
   1.0298396e+00  -1.8450515e-01
   1.4439222e+00  -1.6806497e-01
   1.4439222e+00  -1.6806497e-01
   2.0939222e+00  -1.0806497e-01
   2.2517915e+00  -9.1877402e-02
   2.2517915e+00  -9.1877402e-02
   1.5000000e+00  -1.7667130e-01
