   6.0000000e-05   0.0000000e+00
   2.5000000e-04   0.0000000e+00
   5.6000000e-04   0.0000000e+00
   1.0000000e-03   0.0000000e+00
   1.5600000e-03   1.0000000e-06
   2.2400000e-03   1.0000000e-06
   3.0500000e-03   1.0000000e-06
   3.9800000e-03   1.0000000e-06
   5.0400000e-03   2.0000000e-06
   6.2200000e-03   2.0000000e-06
   7.5200000e-03   3.0000000e-06
   8.9500000e-03   3.0000000e-06
   1.0490000e-02   4.0000000e-06
   1.2160000e-02   4.0000000e-06
   1.3950000e-02   5.0000000e-06
   1.5870000e-02   6.0000000e-06
   1.7900000e-02   7.0000000e-06
   2.0050000e-02   7.0000000e-06
   2.2330000e-02   8.0000000e-06
   2.4720000e-02   9.0000000e-06
   2.7230000e-02   1.0000000e-05
   2.9850000e-02   1.1000000e-05
   3.2600000e-02   1.2000000e-05
   3.5460000e-02   1.3000000e-05
   3.8440000e-02   1.4000000e-05
   4.1530000e-02   1.5000000e-05
   4.4740000e-02   1.7000000e-05
   4.8060000e-02   1.8000000e-05
   5.1490000e-02   1.9000000e-05
   5.5040000e-02   2.0000000e-05
   5.8690000e-02   2.2000000e-05
   6.2460000e-02   2.3000000e-05
   6.6330000e-02   2.5000000e-05
   7.0310000e-02   2.6000000e-05
   7.4400000e-02   2.8000000e-05
   7.8600000e-02   2.9000000e-05
   8.2900000e-02   3.1000000e-05
   8.7310000e-02   3.3000000e-05
   9.1810000e-02   3.4000000e-05
   9.6420000e-02   3.6000000e-05
   1.0113000e-01   3.8000000e-05
   1.0594000e-01   4.0000000e-05
   1.1085000e-01   4.2000000e-05
   1.1585000e-01   4.4000000e-05
   1.2095000e-01   4.6000000e-05
   1.2615000e-01   4.8000000e-05
   1.3144000e-01   5.0000000e-05
   1.3682000e-01   5.2000000e-05
   1.4229000e-01   5.4000000e-05
   1.4785000e-01   5.6000000e-05
   1.5349000e-01   5.8000000e-05
   1.5922000e-01   6.1000000e-05
   1.6504000e-01   6.3000000e-05
   1.7095000e-01   6.5000000e-05
   1.8299000e-01   7.0000000e-05
   1.9536000e-01   7.5000000e-05
   2.0803000e-01   8.0000000e-05
   2.2099000e-01   8.5000000e-05
   2.3422000e-01   9.1000000e-05
   2.4772000e-01   9.6000000e-05
   2.6148000e-01   1.0200000e-04
   2.7547000e-01   1.0800000e-04
   2.8969000e-01   1.1400000e-04
   3.0411000e-01   1.2000000e-04
   3.1873000e-01   1.2600000e-04
   3.3353000e-01   1.3300000e-04
   3.4850000e-01   1.3900000e-04
   3.6361000e-01   1.4600000e-04
   3.7887000e-01   1.5200000e-04
   3.9424000e-01   1.5900000e-04
   4.0972000e-01   1.6600000e-04
   4.2529000e-01   1.7300000e-04
   4.4094000e-01   1.8000000e-04
   4.5664000e-01   1.8700000e-04
   4.7239000e-01   1.9500000e-04
   4.8816000e-01   2.0200000e-04
   5.0395000e-01   2.0900000e-04
   5.1973000e-01   2.1700000e-04
   5.3549000e-01   2.2400000e-04
   5.5122000e-01   2.3200000e-04
   5.6689000e-01   2.3900000e-04
   5.8250000e-01   2.4700000e-04
   5.9803000e-01   2.5400000e-04
   6.1346000e-01   2.6200000e-04
   6.2877000e-01   2.6900000e-04
   6.4396000e-01   2.7700000e-04
   6.5901000e-01   2.8400000e-04
   6.7389000e-01   2.9200000e-04
   6.8860000e-01   2.9900000e-04
   7.0313000e-01   3.0700000e-04
   7.1745000e-01   3.1400000e-04
   7.3156000e-01   3.2200000e-04
   7.4543000e-01   3.2900000e-04
   7.5906000e-01   3.3600000e-04
   7.7243000e-01   3.4300000e-04
   7.8553000e-01   3.5000000e-04
   7.9835000e-01   3.5700000e-04
   8.1086000e-01   3.6400000e-04
   8.2307000e-01   3.7000000e-04
   8.3496000e-01   3.7700000e-04
   8.4651000e-01   3.8300000e-04
   8.5771000e-01   3.8900000e-04
   8.6856000e-01   3.9500000e-04
   8.7905000e-01   4.0100000e-04
   8.8915000e-01   4.0600000e-04
   8.9887000e-01   4.1200000e-04
   9.0819000e-01   4.1700000e-04
   9.1710000e-01   4.2200000e-04
   9.2560000e-01   4.2700000e-04
   9.3367000e-01   4.3200000e-04
   9.4131000e-01   4.3600000e-04
   9.4851000e-01   4.4000000e-04
   9.5526000e-01   4.4400000e-04
   9.6156000e-01   4.4800000e-04
   9.6740000e-01   4.5100000e-04
   9.7277000e-01   4.5400000e-04
   9.7768000e-01   4.5700000e-04
   9.8210000e-01   4.6000000e-04
   9.8605000e-01   4.6200000e-04
   9.8951000e-01   4.6400000e-04
   9.9248000e-01   4.6600000e-04
   9.9496000e-01   4.6700000e-04
   9.9695000e-01   4.6800000e-04
   9.9844000e-01   4.6900000e-04
   9.9944000e-01   4.7000000e-04
   9.9975000e-01   4.7000000e-04
   9.9994000e-01   4.7000000e-04
   1.0000000e+00   4.7000000e-04
