#    x        Cp  
   1.00000  0.10472
   0.99564  0.09500
   0.98786  0.09785
   0.97862  0.09651
   0.96829  0.09287
   0.95732  0.08620
   0.94599  0.07801
   0.93445  0.06951
   0.92281  0.06084
   0.91111  0.05240
   0.89938  0.04411
   0.88763  0.03580
   0.87586  0.02722
   0.86407  0.01844
   0.85226  0.00980
   0.84042  0.00161
   0.82857 -0.00671
   0.81671 -0.01429
   0.80484 -0.02196
   0.79295 -0.02918
   0.78106 -0.03617
   0.76916 -0.04251
   0.75725 -0.04827
   0.74534 -0.05320
   0.73343 -0.05748
   0.72153 -0.06107
   0.70962 -0.06419
   0.69771 -0.06690
   0.68581 -0.06975
   0.67391 -0.07497
   0.66202 -0.08655
   0.65015 -0.11216
   0.63829 -0.16224
   0.62644 -0.24759
   0.61460 -0.35081
   0.60276 -0.40109
   0.59092 -0.40534
   0.57908 -0.40905
   0.56725 -0.41238
   0.55543 -0.41546
   0.54361 -0.41836
   0.53181 -0.42117
   0.52002 -0.42393
   0.50824 -0.42670
   0.49647 -0.42953
   0.48471 -0.43247
   0.47296 -0.43558
   0.46122 -0.43894
   0.44948 -0.44260
   0.43776 -0.44664
   0.42604 -0.45118
   0.41433 -0.45632
   0.40264 -0.46218
   0.39097 -0.46890
   0.37931 -0.47662
   0.36767 -0.48546
   0.35604 -0.49548
   0.34443 -0.50664
   0.33283 -0.51885
   0.32124 -0.53229
   0.30967 -0.54696
   0.29812 -0.56278
   0.28659 -0.57946
   0.27509 -0.59694
   0.26362 -0.61495
   0.25218 -0.63326
   0.24078 -0.65170
   0.22942 -0.67055
   0.21811 -0.68921
   0.20686 -0.70776
   0.19567 -0.72593
   0.18455 -0.74323
   0.17349 -0.75976
   0.16251 -0.77505
   0.15161 -0.78958
   0.14081 -0.80296
   0.13013 -0.81543
   0.11957 -0.82423
   0.10915 -0.83149
   0.09889 -0.83631
   0.08883 -0.83787
   0.07903 -0.83664
   0.06952 -0.83011
   0.06038 -0.81503
   0.05168 -0.79036
   0.04353 -0.75514
   0.03607 -0.70756
   0.02943 -0.64778
   0.02371 -0.57590
   0.01892 -0.49145
   0.01499 -0.40608
   0.01180 -0.31637
   0.00921 -0.21685
   0.00710 -0.09801
   0.00538  0.01298
   0.00397  0.12200
   0.00281  0.24514
   0.00187  0.36670
   0.00114  0.49616
   0.00061  0.63339
   0.00028  0.76909
   0.00016  0.90453
 
