#    x        Cp  
   1.00000  0.12147
   0.99564  0.11454
   0.98786  0.11134
   0.97862  0.10570
   0.96829  0.09845
   0.95732  0.08886
   0.94599  0.07831
   0.93445  0.06740
   0.92281  0.05638
   0.91111  0.04550
   0.89938  0.03474
   0.88763  0.02394
   0.87586  0.01284
   0.86407  0.00154
   0.85226 -0.00977
   0.84042 -0.02078
   0.82857 -0.03211
   0.81671 -0.04291
   0.80484 -0.05410
   0.79295 -0.06502
   0.78106 -0.07616
   0.76916 -0.08707
   0.75725 -0.09796
   0.74534 -0.10855
   0.73343 -0.11917
   0.72153 -0.13014
   0.70962 -0.14128
   0.69771 -0.15277
   0.68581 -0.16431
   0.67391 -0.17633
   0.66202 -0.18815
   0.65015 -0.20048
   0.63829 -0.21254
   0.62644 -0.22502
   0.61460 -0.23678
   0.60276 -0.24902
   0.59092 -0.26096
   0.57908 -0.27268
   0.56725 -0.28493
   0.55543 -0.29704
   0.54361 -0.30919
   0.53181 -0.32131
   0.52002 -0.33293
   0.50824 -0.34430
   0.49647 -0.35536
   0.48471 -0.36670
   0.47296 -0.37955
   0.46122 -0.39685
   0.44948 -0.42443
   0.43776 -0.46980
   0.42604 -0.53889
   0.41433 -0.62886
   0.40264 -0.64685
   0.39097 -0.65603
   0.37931 -0.66520
   0.36767 -0.67455
   0.35604 -0.68422
   0.34443 -0.69438
   0.33283 -0.70519
   0.32124 -0.71680
   0.30967 -0.72934
   0.29812 -0.74292
   0.28659 -0.75757
   0.27509 -0.77346
   0.26362 -0.79074
   0.25218 -0.80949
   0.24078 -0.82974
   0.22942 -0.85144
   0.21811 -0.87457
   0.20686 -0.89873
   0.19567 -0.92373
   0.18455 -0.94910
   0.17349 -0.97473
   0.16251 -1.00038
   0.15161 -1.02612
   0.14081 -1.05193
   0.13013 -1.07705
   0.11957 -1.10144
   0.10915 -1.12458
   0.09889 -1.14697
   0.08883 -1.16880
   0.07903 -1.19032
   0.06952 -1.20709
   0.06038 -1.21962
   0.05168 -1.22611
   0.04353 -1.22243
   0.03607 -1.21249
   0.02943 -1.18848
   0.02371 -1.15665
   0.01892 -1.11498
   0.01499 -1.06725
   0.01180 -1.01824
   0.00921 -0.95027
   0.00710 -0.86890
   0.00538 -0.78100
   0.00397 -0.69447
   0.00281 -0.60337
   0.00187 -0.49788
   0.00114 -0.38340
   0.00061 -0.25115
   0.00028 -0.05077
   0.00016  0.22712
