#    x        Cp  
   1.00000  0.10333
   0.99564  0.09340
   0.98786  0.09600
   0.97862  0.09448
   0.96829  0.09069
   0.95732  0.08388
   0.94599  0.07553
   0.93445  0.06683
   0.92281  0.05792
   0.91111  0.04920
   0.89938  0.04058
   0.88763  0.03191
   0.87586  0.02291
   0.86407  0.01365
   0.85226  0.00447
   0.84042 -0.00434
   0.82857 -0.01338
   0.81671 -0.02179
   0.80484 -0.03042
   0.79295 -0.03877
   0.78106 -0.04709
   0.76916 -0.05498
   0.75725 -0.06259
   0.74534 -0.06969
   0.73343 -0.07654
   0.72153 -0.08312
   0.70962 -0.08964
   0.69771 -0.09586
   0.68581 -0.10144
   0.67391 -0.10674
   0.66202 -0.11159
   0.65015 -0.11683
   0.63829 -0.12402
   0.62644 -0.13746
   0.61460 -0.16382
   0.60276 -0.21268
   0.59092 -0.28940
   0.57908 -0.38394
   0.56725 -0.38939
   0.55543 -0.39433
   0.54361 -0.39894
   0.53181 -0.40337
   0.52002 -0.40771
   0.50824 -0.41205
   0.49647 -0.41646
   0.48471 -0.42102
   0.47296 -0.42581
   0.46122 -0.43092
   0.44948 -0.43642
   0.43776 -0.44239
   0.42604 -0.44894
   0.41433 -0.45616
   0.40264 -0.46414
   0.39097 -0.47294
   0.37931 -0.48263
   0.36767 -0.49311
   0.35604 -0.50446
   0.34443 -0.51678
   0.33283 -0.53004
   0.32124 -0.54423
   0.30967 -0.55926
   0.29812 -0.57504
   0.28659 -0.59130
   0.27509 -0.60814
   0.26362 -0.62538
   0.25218 -0.64282
   0.24078 -0.66039
   0.22942 -0.67843
   0.21811 -0.69632
   0.20686 -0.71415
   0.19567 -0.73168
   0.18455 -0.74838
   0.17349 -0.76436
   0.16251 -0.77914
   0.15161 -0.79322
   0.14081 -0.80618
   0.13013 -0.81830
   0.11957 -0.82670
   0.10915 -0.83367
   0.09889 -0.83813
   0.08883 -0.83940
   0.07903 -0.83784
   0.06952 -0.83106
   0.06038 -0.81562
   0.05168 -0.79072
   0.04353 -0.75511
   0.03607 -0.70725
   0.02943 -0.64714
   0.02371 -0.57505
   0.01892 -0.49018
   0.01499 -0.40472
   0.01180 -0.31469
   0.00921 -0.21495
   0.00710 -0.09576
   0.00538  0.01524
   0.00397  0.12443
   0.00281  0.24761
   0.00187  0.36921
   0.00114  0.49904
   0.00061  0.63596
   0.00028  0.77120
   0.00016  0.90603
   0.00025  0.98913
   0.00057  0.98898
   0.00116  0.89932
   0.00204  0.76021
   0.00321  0.61847
   0.00464  0.51032
   0.00634  0.44463
   0.00836  0.39190
   0.01073  0.33771
   0.01356  0.28227
   0.01699  0.23696
   0.02120  0.19759
   0.02643  0.16497
   0.03289  0.13386
   0.04072  0.11113
   0.04973  0.09029
   0.05968  0.07740
   0.07024  0.06730
   0.08118  0.05996
   0.09231  0.05258
   0.10362  0.04982
   0.11489  0.04564
   0.12609  0.04340
   0.13732  0.04300
   0.14877  0.04063
   0.16040  0.04060
   0.17212  0.03845
   0.18390  0.03845
   0.19567  0.03548
   0.20746  0.03635
   0.21930  0.03481
   0.23113  0.03312
   0.24299  0.03280
   0.25489  0.03245
   0.26680  0.03109
   0.27869  0.02990
   0.29059  0.02930
   0.30250  0.02880
   0.31439  0.02757
   0.32625  0.02773
   0.33809  0.02667
   0.34989  0.02398
   0.36171  0.02479
   0.37359  0.02408
   0.38551  0.02331
   0.39744  0.02284
   0.40939  0.02171
   0.42130  0.02057
   0.43321  0.02017
   0.44513  0.01959
   0.45703  0.01797
   0.46892  0.01752
   0.48083  0.01752
   0.49276  0.01748
   0.50471  0.01710
   0.51663  0.01595
   0.52850  0.01517
   0.54038  0.01547
   0.55230  0.01620
   0.56424  0.01615
   0.57617  0.01578
   0.58807  0.01561
   0.59996  0.01589
   0.61188  0.01683
   0.62382  0.01727
   0.63573  0.01701
   0.64757  0.01740
   0.65943  0.01912
   0.67130  0.01946
   0.68317  0.02077
   0.69507  0.02194
   0.70697  0.02300
   0.71887  0.02450
   0.73077  0.02610
   0.74267  0.02785
   0.75456  0.02974
   0.76643  0.03223
   0.77831  0.03475
   0.79017  0.03728
   0.80206  0.04064
   0.81396  0.04366
   0.82585  0.04703
   0.83771  0.05074
   0.84958  0.05501
   0.86145  0.05912
   0.87333  0.06366
   0.88519  0.06845
   0.89707  0.07328
   0.90895  0.07814
   0.92081  0.08272
   0.93257  0.08706
   0.94420  0.09093
   0.95570  0.09428
   0.96700  0.09718
   0.97775  0.09970
   0.98749  0.10165
   0.99559  0.10296
   1.00000  0.10333
