#    x        Cp  
   1.00000  0.10168
   0.99564  0.09190
   0.98786  0.09377
   0.97862  0.09192
   0.96829  0.08788
   0.95732  0.08099
   0.94599  0.07260
   0.93445  0.06380
   0.92281  0.05476
   0.91111  0.04584
   0.89938  0.03697
   0.88763  0.02800
   0.87586  0.01870
   0.86407  0.00909
   0.85226 -0.00049
   0.84042 -0.00979
   0.82857 -0.01936
   0.81671 -0.02842
   0.80484 -0.03776
   0.79295 -0.04694
   0.78106 -0.05621
   0.76916 -0.06523
   0.75725 -0.07415
   0.74534 -0.08279
   0.73343 -0.09144
   0.72153 -0.10015
   0.70962 -0.10920
   0.69771 -0.11845
   0.68581 -0.12759
   0.67391 -0.13705
   0.66202 -0.14639
   0.65015 -0.15583
   0.63829 -0.16498
   0.62644 -0.17425
   0.61460 -0.18296
   0.60276 -0.19195
   0.59092 -0.20107
   0.57908 -0.21145
   0.56725 -0.22422
   0.55543 -0.24088
   0.54361 -0.26373
   0.53181 -0.29485
   0.52002 -0.33497
   0.50824 -0.37994
   0.49647 -0.40541
   0.48471 -0.41276
   0.47296 -0.42039
   0.46122 -0.42826
   0.44948 -0.43642
   0.43776 -0.44492
   0.42604 -0.45381
   0.41433 -0.46315
   0.40264 -0.47299
   0.39097 -0.48339
   0.37931 -0.49438
   0.36767 -0.50599
   0.35604 -0.51819
   0.34443 -0.53102
   0.33283 -0.54438
   0.32124 -0.55836
   0.30967 -0.57286
   0.29812 -0.58791
   0.28659 -0.60325
   0.27509 -0.61916
   0.26362 -0.63542
   0.25218 -0.65192
   0.24078 -0.66857
   0.22942 -0.68580
   0.21811 -0.70290
   0.20686 -0.72003
   0.19567 -0.73691
   0.18455 -0.75301
   0.17349 -0.76845
   0.16251 -0.78273
   0.15161 -0.79633
   0.14081 -0.80887
   0.13013 -0.82061
   0.11957 -0.82864
   0.10915 -0.83523
   0.09889 -0.83938
   0.08883 -0.84028
   0.07903 -0.83841
   0.06952 -0.83133
   0.06038 -0.81553
   0.05168 -0.79026
   0.04353 -0.75438
   0.03607 -0.70612
   0.02943 -0.64579
   0.02371 -0.57334
   0.01892 -0.48804
   0.01499 -0.40231
   0.01180 -0.31196
   0.00921 -0.21203
   0.00710 -0.09271
   0.00538  0.01865
   0.00397  0.12783
   0.00281  0.25137
   0.00187  0.37262
   0.00114  0.50253
   0.00061  0.63965
   0.00028  0.77394
   0.00016  0.90816
   0.00025  0.98988
   0.00057  0.98826
   0.00116  0.89707
   0.00204  0.75685
   0.00321  0.61462
   0.00464  0.50644
   0.00634  0.44092
   0.00836  0.38840
   0.01073  0.33443
   0.01356  0.27901
   0.01699  0.23391
   0.02120  0.19469
   0.02643  0.16227
   0.03289  0.13128
   0.04072  0.10881
   0.04973  0.08804
   0.05968  0.07530
   0.07024  0.06532
   0.08118  0.05808
   0.09231  0.05074
   0.10362  0.04806
   0.11489  0.04397
   0.12609  0.04175
   0.13732  0.04142
   0.14877  0.03909
   0.16040  0.03908
   0.17212  0.03696
   0.18390  0.03701
   0.19567  0.03406
   0.20746  0.03494
   0.21930  0.03343
   0.23113  0.03176
   0.24299  0.03144
   0.25489  0.03112
   0.26680  0.02978
   0.27869  0.02858
   0.29059  0.02799
   0.30250  0.02751
   0.31439  0.02629
   0.32625  0.02645
   0.33809  0.02540
   0.34989  0.02271
   0.36171  0.02353
   0.37359  0.02282
   0.38551  0.02206
   0.39744  0.02159
   0.40939  0.02046
   0.42130  0.01931
   0.43321  0.01892
   0.44513  0.01834
   0.45703  0.01672
   0.46892  0.01626
   0.48083  0.01626
   0.49276  0.01622
   0.50471  0.01583
   0.51663  0.01468
   0.52850  0.01388
   0.54038  0.01418
   0.55230  0.01490
   0.56424  0.01484
   0.57617  0.01446
   0.58807  0.01427
   0.59996  0.01455
   0.61188  0.01548
   0.62382  0.01591
   0.63573  0.01563
   0.64757  0.01599
   0.65943  0.01771
   0.67130  0.01802
   0.68317  0.01930
   0.69507  0.02045
   0.70697  0.02148
   0.71887  0.02295
   0.73077  0.02452
   0.74267  0.02623
   0.75456  0.02808
   0.76643  0.03053
   0.77831  0.03301
   0.79017  0.03548
   0.80206  0.03880
   0.81396  0.04175
   0.82585  0.04507
   0.83771  0.04871
   0.84958  0.05292
   0.86145  0.05697
   0.87333  0.06145
   0.88519  0.06621
   0.89707  0.07101
   0.90895  0.07588
   0.92081  0.08050
   0.93257  0.08491
   0.94420  0.08887
   0.95570  0.09233
   0.96700  0.09530
   0.97775  0.09787
   0.98749  0.09990
   0.99559  0.10127
   1.00000  0.10168
