#    x        Cp  
   1.00000  0.12541
   0.99564  0.11770
   0.98786  0.11464
   0.97862  0.10880
   0.96829  0.10125
   0.95732  0.09110
   0.94599  0.07999
   0.93445  0.06857
   0.92281  0.05708
   0.91111  0.04581
   0.89938  0.03472
   0.88763  0.02360
   0.87586  0.01217
   0.86407  0.00053
   0.85226 -0.01109
   0.84042 -0.02237
   0.82857 -0.03401
   0.81671 -0.04504
   0.80484 -0.05652
   0.79295 -0.06769
   0.78106 -0.07913
   0.76916 -0.09031
   0.75725 -0.10149
   0.74534 -0.11234
   0.73343 -0.12324
   0.72153 -0.13454
   0.70962 -0.14605
   0.69771 -0.15795
   0.68581 -0.16992
   0.67391 -0.18246
   0.66202 -0.19481
   0.65015 -0.20777
   0.63829 -0.22048
   0.62644 -0.23376
   0.61460 -0.24631
   0.60276 -0.25952
   0.59092 -0.27252
   0.57908 -0.28544
   0.56725 -0.29918
   0.55543 -0.31299
   0.54361 -0.32718
   0.53181 -0.34173
   0.52002 -0.35614
   0.50824 -0.37074
   0.49647 -0.38530
   0.48471 -0.39992
   0.47296 -0.41432
   0.46122 -0.42834
   0.44948 -0.44221
   0.43776 -0.45546
   0.42604 -0.46875
   0.41433 -0.48108
   0.40264 -0.49472
   0.39097 -0.51338
   0.37931 -0.54666
   0.36767 -0.60757
   0.35604 -0.68684
   0.34443 -0.69853
   0.33283 -0.71080
   0.32124 -0.72371
   0.30967 -0.73728
   0.29812 -0.75162
   0.28659 -0.76689
   0.27509 -0.78327
   0.26362 -0.80089
   0.25218 -0.81982
   0.24078 -0.84011
   0.22942 -0.86175
   0.21811 -0.88480
   0.20686 -0.90880
   0.19567 -0.93360
   0.18455 -0.95870
   0.17349 -0.98402
   0.16251 -1.00935
   0.15161 -1.03481
   0.14081 -1.06049
   0.13013 -1.08544
   0.11957 -1.10968
   0.10915 -1.13258
   0.09889 -1.15477
   0.08883 -1.17658
   0.07903 -1.19861
   0.06952 -1.21553
   0.06038 -1.22843
   0.05168 -1.23542
   0.04353 -1.23178
   0.03607 -1.22270
   0.02943 -1.19879
   0.02371 -1.16757
   0.01892 -1.12618
   0.01499 -1.07859
   0.01180 -1.03159
   0.00921 -0.96461
   0.00710 -0.88340
   0.00538 -0.79507
   0.00397 -0.70888
   0.00281 -0.61896
   0.00187 -0.51364
   0.00114 -0.40003
   0.00061 -0.27097
   0.00028 -0.07189
   0.00016  0.20869
   0.00025  0.49627
   0.00057  0.74232
   0.00116  0.93044
   0.00204  0.99757
   0.00321  0.98237
   0.00464  0.92454
   0.00634  0.86492
   0.00836  0.80150
   0.01073  0.73549
   0.01356  0.67204
   0.01699  0.60824
   0.02120  0.54857
   0.02643  0.49302
   0.03289  0.43890
   0.04072  0.39245
   0.04973  0.35026
   0.05968  0.31729
   0.07024  0.29062
   0.08118  0.26719
   0.09231  0.24825
   0.10362  0.23448
   0.11489  0.22009
   0.12609  0.20965
   0.13732  0.20121
   0.14877  0.19238
   0.16040  0.18586
   0.17212  0.17798
   0.18390  0.17254
   0.19567  0.16445
   0.20746  0.16137
   0.21930  0.15527
   0.23113  0.14941
   0.24299  0.14560
   0.25489  0.14198
   0.26680  0.13706
   0.27869  0.13288
   0.29059  0.12947
   0.30250  0.12593
   0.31439  0.12190
   0.32625  0.11991
   0.33809  0.11671
   0.34989  0.11061
   0.36171  0.10980
   0.37359  0.10705
   0.38551  0.10409
   0.39744  0.10153
   0.40939  0.09837
   0.42130  0.09516
   0.43321  0.09303
   0.44513  0.09063
   0.45703  0.08692
   0.46892  0.08484
   0.48083  0.08302
   0.49276  0.08164
   0.50471  0.07971
   0.51663  0.07653
   0.52850  0.07399
   0.54038  0.07273
   0.55230  0.07236
   0.56424  0.07062
   0.57617  0.06857
   0.58807  0.06673
   0.59996  0.06555
   0.61188  0.06523
   0.62382  0.06409
   0.63573  0.06204
   0.64757  0.06082
   0.65943  0.06138
   0.67130  0.06002
   0.68317  0.05994
   0.69507  0.05953
   0.70697  0.05902
   0.71887  0.05888
   0.73077  0.05894
   0.74267  0.05900
   0.75456  0.05920
   0.76643  0.06015
   0.77831  0.06108
   0.79017  0.06175
   0.80206  0.06374
   0.81396  0.06488
   0.82585  0.06647
   0.83771  0.06842
   0.84958  0.07133
   0.86145  0.07374
   0.87333  0.07697
   0.88519  0.08079
   0.89707  0.08498
   0.90895  0.08983
   0.92081  0.09474
   0.93257  0.10034
   0.94420  0.10596
   0.95570  0.11143
   0.96700  0.11624
   0.97775  0.12010
   0.98749  0.12286
   0.99559  0.12478
   1.00000  0.12541
