#    x        Cp  
   1.00000  0.09886
   0.99564  0.08323
   0.98786  0.08957
   0.97862  0.08979
   0.96829  0.08691
   0.95732  0.08017
   0.94599  0.07152
   0.93445  0.06243
   0.92281  0.05303
   0.91111  0.04383
   0.89938  0.03470
   0.88763  0.02545
   0.87586  0.01579
   0.86407  0.00573
   0.85226 -0.00428
   0.84042 -0.01394
   0.82857 -0.02398
   0.81671 -0.03339
   0.80484 -0.04319
   0.79295 -0.05285
   0.78106 -0.06266
   0.76916 -0.07220
   0.75725 -0.08169
   0.74534 -0.09088
   0.73343 -0.10018
   0.72153 -0.10957
   0.70962 -0.11950
   0.69771 -0.12975
   0.68581 -0.13993
   0.67391 -0.15067
   0.66202 -0.16142
   0.65015 -0.17250
   0.63829 -0.18338
   0.62644 -0.19470
   0.61460 -0.20539
   0.60276 -0.21650
   0.59092 -0.22718
   0.57908 -0.23818
   0.56725 -0.24944
   0.55543 -0.26069
   0.54361 -0.27263
   0.53181 -0.28435
   0.52002 -0.29605
   0.50824 -0.30722
   0.49647 -0.31831
   0.48471 -0.32880
   0.47296 -0.33916
   0.46122 -0.34835
   0.44948 -0.35962
   0.43776 -0.37905
   0.42604 -0.41880
   0.41433 -0.47391
   0.40264 -0.48323
   0.39097 -0.49217
   0.37931 -0.50231
   0.36767 -0.51335
   0.35604 -0.52506
   0.34443 -0.53752
   0.33283 -0.55048
   0.32124 -0.56420
   0.30967 -0.57849
   0.29812 -0.59347
   0.28659 -0.60861
   0.27509 -0.62452
   0.26362 -0.64085
   0.25218 -0.65737
   0.24078 -0.67395
   0.22942 -0.69153
   0.21811 -0.70877
   0.20686 -0.72620
   0.19567 -0.74349
   0.18455 -0.75974
   0.17349 -0.77535
   0.16251 -0.78960
   0.15161 -0.80327
   0.14081 -0.81597
   0.13013 -0.82863
   0.11957 -0.83623
   0.10915 -0.84303
   0.09889 -0.84754
   0.08883 -0.84837
   0.07903 -0.84696
   0.06952 -0.84101
   0.06038 -0.82559
   0.05168 -0.80074
   0.04353 -0.76560
   0.03607 -0.71757
   0.02943 -0.65830
   0.02371 -0.58729
   0.01892 -0.50072
   0.01499 -0.41610
   0.01180 -0.32641
   0.00921 -0.22968
   0.00710 -0.10760
   0.00538  0.00442
   0.00397  0.11061
   0.00281  0.23686
   0.00187  0.35686
   0.00114  0.48718
   0.00061  0.62766
   0.00028  0.76148
   0.00016  0.90022
 
