#    x        Cp  
   1.00000  0.07122
   0.99564  0.05061
   0.98786  0.06433
   0.97862  0.07054
   0.96829  0.07273
   0.95732  0.07091
   0.94599  0.06640
   0.93445  0.06119
   0.92281  0.05541
   0.91111  0.04964
   0.89938  0.04378
   0.88763  0.03776
   0.87586  0.03133
   0.86407  0.02464
   0.85226  0.01802
   0.84042  0.01179
   0.82857  0.00556
   0.81671 -0.00014
   0.80484 -0.00580
   0.79295 -0.01114
   0.78106 -0.01638
   0.76916 -0.02139
   0.75725 -0.02675
   0.74534 -0.03328
   0.73343 -0.04266
   0.72153 -0.05708
   0.70962 -0.07943
   0.69771 -0.11175
   0.68581 -0.15247
   0.67391 -0.19833
   0.66202 -0.20518
   0.65015 -0.20985
   0.63829 -0.21453
   0.62644 -0.21924
   0.61460 -0.22402
   0.60276 -0.22891
   0.59092 -0.23393
   0.57908 -0.23914
   0.56725 -0.24456
   0.55543 -0.25024
   0.54361 -0.25620
   0.53181 -0.26247
   0.52002 -0.26904
   0.50824 -0.27597
   0.49647 -0.28328
   0.48471 -0.29102
   0.47296 -0.29920
   0.46122 -0.30784
   0.44948 -0.31690
   0.43776 -0.32641
   0.42604 -0.33628
   0.41433 -0.34658
   0.40264 -0.35720
   0.39097 -0.36807
   0.37931 -0.37919
   0.36767 -0.39035
   0.35604 -0.40158
   0.34443 -0.41297
   0.33283 -0.42398
   0.32124 -0.43547
   0.30967 -0.44690
   0.29812 -0.45807
   0.28659 -0.46968
   0.27509 -0.48098
   0.26362 -0.49181
   0.25218 -0.50307
   0.24078 -0.51419
   0.22942 -0.52459
   0.21811 -0.53521
   0.20686 -0.54483
   0.19567 -0.55388
   0.18455 -0.56144
   0.17349 -0.56850
   0.16251 -0.57167
   0.15161 -0.57659
   0.14081 -0.57700
   0.13013 -0.57628
   0.11957 -0.57176
   0.10915 -0.56436
   0.09889 -0.55167
   0.08883 -0.53674
   0.07903 -0.51717
   0.06952 -0.48792
   0.06038 -0.45126
   0.05168 -0.40241
   0.04353 -0.34213
   0.03607 -0.26779
   0.02943 -0.18105
   0.02371 -0.08362
   0.01892  0.02269
   0.01499  0.13224
   0.01180  0.23959
   0.00921  0.35036
   0.00710  0.46517
   0.00538  0.57352
   0.00397  0.68194
   0.00281  0.77747
   0.00187  0.86609
   0.00114  0.94012
   0.00061  0.99120
   0.00028  0.99389
   0.00016  0.93020
   0.00025  0.77232
   0.00057  0.50955
   0.00116  0.19497
   0.00204 -0.03839
   0.00321 -0.18277
   0.00464 -0.25606
   0.00634 -0.25050
   0.00836 -0.23526
   0.01073 -0.24038
   0.01356 -0.24658
   0.01699 -0.24965
   0.02120 -0.24605
   0.02643 -0.24001
   0.03289 -0.23109
   0.04072 -0.21886
   0.04973 -0.20763
   0.05968 -0.19328
   0.07024 -0.18057
   0.08118 -0.16990
   0.09231 -0.16003
   0.10362 -0.14939
   0.11489 -0.14229
   0.12609 -0.13375
   0.13732 -0.12584
   0.14877 -0.11909
   0.16040 -0.11238
   0.17212 -0.10700
   0.18390 -0.10154
   0.19567 -0.09857
   0.20746 -0.09243
   0.21930 -0.08935
   0.23113 -0.08614
   0.24299 -0.08257
   0.25489 -0.07909
   0.26680 -0.07662
   0.27869 -0.07427
   0.29059 -0.07136
   0.30250 -0.06906
   0.31439 -0.06716
   0.32625 -0.06435
   0.33809 -0.06259
   0.34989 -0.06258
   0.36171 -0.05945
   0.37359 -0.05760
   0.38551 -0.05619
   0.39744 -0.05444
   0.40939 -0.05327
   0.42130 -0.05228
   0.43321 -0.05064
   0.44513 -0.04922
   0.45703 -0.04879
   0.46892 -0.04719
   0.48083 -0.04555
   0.49276 -0.04372
   0.50471 -0.04227
   0.51663 -0.04152
   0.52850 -0.04045
   0.54038 -0.03851
   0.55230 -0.03610
   0.56424 -0.03451
   0.57617 -0.03308
   0.58807 -0.03152
   0.59996 -0.02951
   0.61188 -0.02699
   0.62382 -0.02496
   0.63573 -0.02327
   0.64757 -0.02120
   0.65943 -0.01791
   0.67130 -0.01573
   0.68317 -0.01284
   0.69507 -0.00988
   0.70697 -0.00702
   0.71887 -0.00373
   0.73077 -0.00037
   0.74267  0.00321
   0.75456  0.00689
   0.76643  0.01106
   0.77831  0.01524
   0.79017  0.01946
   0.80206  0.02409
   0.81396  0.02850
   0.82585  0.03298
   0.83771  0.03742
   0.84958  0.04181
   0.86145  0.04585
   0.87333  0.04965
   0.88519  0.05311
   0.89707  0.05624
   0.90895  0.05911
   0.92081  0.06177
   0.93257  0.06411
   0.94420  0.06613
   0.95570  0.06783
   0.96700  0.06925
   0.97775  0.07034
   0.98749  0.07109
   0.99559  0.07150
   1.00000  0.07122
