   1.00000  0.22534
   0.99406  0.22966
   0.98384  0.19679
   0.97369  0.17545
   0.96331  0.15606
   0.95295  0.13907
   0.94252  0.12296
   0.93212  0.10902
   0.92170  0.09493
   0.91126  0.08382
   0.90082  0.07094
   0.89038  0.05957
   0.87994  0.04817
   0.86951  0.03615
   0.85907  0.02574
   0.84864  0.01393
   0.83820  0.00340
   0.82777 -0.00719
   0.81733 -0.01748
   0.80690 -0.02805
   0.79647 -0.03817
   0.78603 -0.04855
   0.77560 -0.05868
   0.76517 -0.06857
   0.75474 -0.07806
   0.74430 -0.08770
   0.73387 -0.09691
   0.72344 -0.10745
   0.71301 -0.11680
   0.70258 -0.12727
   0.69214 -0.13801
   0.68171 -0.14882
   0.67128 -0.15963
   0.66085 -0.17055
   0.65042 -0.18188
   0.63998 -0.19300
   0.62955 -0.20462
   0.61912 -0.21591
   0.60868 -0.22712
   0.59825 -0.23897
   0.58781 -0.25028
   0.57737 -0.26193
   0.56693 -0.27404
   0.55649 -0.28653
   0.54605 -0.29895
   0.53560 -0.31167
   0.52516 -0.32508
   0.51471 -0.33798
   0.50426 -0.35154
   0.49381 -0.36533
   0.48336 -0.37926
   0.47291 -0.39329
   0.46245 -0.40750
   0.45200 -0.42194
   0.44154 -0.43626
   0.43107 -0.45128
   0.42061 -0.46598
   0.41014 -0.48137
   0.39967 -0.49692
   0.38920 -0.51298
   0.37873 -0.52898
   0.36825 -0.54488
   0.35778 -0.56112
   0.34730 -0.57748
   0.33682 -0.59368
   0.32633 -0.61050
   0.31585 -0.62750
   0.30536 -0.64525
   0.29488 -0.66331
   0.28439 -0.68111
   0.27391 -0.70011
   0.26342 -0.71910
   0.25293 -0.73841
   0.24245 -0.75828
   0.23197 -0.77838
   0.22149 -0.80044
   0.21102 -0.82181
   0.20056 -0.84374
   0.19010 -0.86485
   0.17966 -0.88567
   0.16922 -0.90539
   0.15879 -0.92508
   0.14839 -0.94585
   0.13802 -0.96716
   0.12767 -0.98645
   0.11735 -1.00433
   0.10704 -1.01939
   0.09678 -1.03201
   0.08660 -1.04648
   0.07656 -1.06016
   0.06661 -1.06725
   0.05669 -1.06739
   0.04698 -1.05322
   0.03766 -1.03116
   0.02899 -0.98414
   0.02062 -0.89432
   0.01314 -0.77312
   0.00766 -0.67207
   0.00312 -0.29278
   0.00059  0.33176
   0.00009  0.40592
  
