-10	0.0017
-9.8	0.0017
-9.6	0.0017
-9.4	0.0017
-9.2	0.0017
-9	0.0017
-8.8	0.0017
-8.6	0.0017
-8.4	0.0016
-8.2	0.0016
-8	0.0016
-7.8	0.0016
-7.6	0.0015
-7.4	0.0015
-7.2	0.0015
-7	0.0014
-6.8	0.0014
-6.6	0.0014
-6.4	0.0013
-6.2	0.0013
-6	0.0012
-5.8	0.0012
-5.6	0.0011
-5.4	0.001
-5.2	0.001
-5	0.0009
-4.8	0.0009
-4.6	0.0008
-4.4	0.0007
-4.2	0.0006
-4	0.0006
-3.8	0.0005
-3.6	0.0004
-3.4	0.0003
-3.2	0.0002
-3	0.0001
-2.8	0
-2.6	0
-2.4	-0.0001
-2.2	-0.0002
-2	-0.0003
-1.8	-0.0005
-1.6	-0.0006
-1.4	-0.0007
-1.2	-0.0008
-1	-0.0009
-0.8	-0.001
-0.6	-0.0011
-0.4	-0.0013
-0.2	-0.0014
0	-0.0015
0.2	-0.0016
0.4	-0.0018
0.6	-0.0019
0.8	-0.0021
1	-0.0022
1.2	-0.0023
1.4	-0.0025
1.6	-0.0026
1.8	-0.0028
2	-0.0029
2.2	-0.0031
2.4	-0.0033
2.6	-0.0034
2.8	-0.0036
3	-0.0037
3.2	-0.0039
3.4	-0.0041
3.6	-0.0043
3.8	-0.0044
4	-0.0046
4.2	-0.0048
4.4	-0.005
4.6	-0.0052
4.8	-0.0053
5	-0.0055
5.2	-0.0057
5.4	-0.0059
5.6	-0.0061
5.8	-0.0063
6	-0.0065
6.2	-0.0067
6.4	-0.0069
6.6	-0.0071
6.8	-0.0073
7	-0.0076
7.2	-0.0078
7.4	-0.008
7.6	-0.0082
7.8	-0.0084
8	-0.0087
8.2	-0.0089
8.4	-0.0091
8.6	-0.0093
8.8	-0.0096
9	-0.0098
9.2	-0.01
9.4	-0.0103
9.6	-0.0105
9.8	-0.0108
10	-0.011
