 0.00025  0.79316
   0.00092  0.98691
   0.00337  0.86209
   0.01034  0.58700
   0.01998  0.42790
   0.03006  0.34237
   0.04034  0.28669
   0.05069  0.25048
   0.06110  0.22185
   0.07153  0.20452
   0.08198  0.18579
   0.09242  0.17328
   0.10287  0.16580
   0.11334  0.15216
   0.12378  0.14608
   0.13419  0.14429
   0.14465  0.13497
   0.15512  0.13184
   0.16561  0.12561
   0.17611  0.12279
   0.18661  0.11821
   0.19710  0.11163
   0.20759  0.11292
   0.21809  0.10890
   0.22859  0.10338
   0.23909  0.09998
   0.24959  0.09932
   0.26009  0.09755
   0.27059  0.09322
   0.28109  0.08917
   0.29159  0.08764
   0.30209  0.08736
   0.31259  0.08315
   0.32308  0.08144
   0.33358  0.08282
   0.34407  0.07414
   0.35456  0.07229
   0.36506  0.07559
   0.37556  0.07132
   0.38606  0.06860
   0.39655  0.06728
   0.40706  0.06642
   0.41756  0.06323
   0.42805  0.06040
   0.43855  0.06019
   0.44906  0.05787
   0.45955  0.05483
   0.47005  0.05321
   0.48055  0.05294
   0.49105  0.05241
   0.50155  0.05131
   0.51205  0.04854
   0.52255  0.04582
   0.53304  0.04350
   0.54354  0.04516
   0.55404  0.04585
   0.56453  0.04277
   0.57503  0.04143
   0.58553  0.04082
   0.59602  0.03854
   0.60652  0.03943
   0.61702  0.04019
   0.62751  0.03785
   0.63801  0.03442
   0.64850  0.03525
   0.65899  0.03898
   0.66948  0.03405
   0.67996  0.03449
   0.69045  0.03873
   0.70094  0.03459
   0.71144  0.03385
   0.72193  0.03506
   0.73242  0.03652
   0.74291  0.03604
   0.75340  0.03360
   0.76389  0.03613
   0.77437  0.04064
   0.78486  0.03665
   0.79534  0.03913
   0.80583  0.04203
   0.81632  0.04214
   0.82681  0.04197
   0.83729  0.04469
   0.84778  0.04783
   0.85827  0.04942
   0.86875  0.05015
   0.87924  0.05426
   0.88972  0.05710
   0.90020  0.06110
   0.91068  0.06446
   0.92117  0.06898
   0.93165  0.07422
   0.94212  0.07825
   0.95259  0.08931
   0.96306  0.09214
   0.97352  0.10697
   0.98396  0.12803
   0.99419  0.16322
   1.00000  0.22534
