  0.00025 -13.12281
   0.00092 -15.40067
   0.00337 -11.95058
   0.01034 -6.09715
   0.01998 -4.32763
   0.03006 -3.35423
   0.04034 -2.79629
   0.05069 -2.40843
   0.06110 -2.13750
   0.07153 -1.91225
   0.08198 -1.75311
   0.09242 -1.61281
   0.10287 -1.48813
   0.11334 -1.40332
   0.12378 -1.31348
   0.13419 -1.22717
   0.14465 -1.17058
   0.15512 -1.10693
   0.16561 -1.05804
   0.17611 -1.00704
   0.18661 -0.96567
   0.19710 -0.93218
   0.20759 -0.88573
   0.21809 -0.85482
   0.22859 -0.82823
   0.23909 -0.80048
   0.24959 -0.76939
   0.26009 -0.74311
   0.27059 -0.72291
   0.28109 -0.70272
   0.29159 -0.68110
   0.30209 -0.65737
   0.31259 -0.64246
   0.32308 -0.62301
   0.33358 -0.60098
   0.34407 -0.59621
   0.35456 -0.57922
   0.36506 -0.55704
   0.37556 -0.54565
   0.38606 -0.53381
   0.39655 -0.52026
   0.40706 -0.50582
   0.41756 -0.49552
   0.42805 -0.48632
   0.43855 -0.47162
   0.44906 -0.46203
   0.45955 -0.45385
   0.47005 -0.44282
   0.48055 -0.43136
   0.49105 -0.41892
   0.50155 -0.40987
   0.51205 -0.40144
   0.52255 -0.39566
   0.53304 -0.38623
   0.54354 -0.37427
   0.55404 -0.36272
   0.56453 -0.35541
   0.57503 -0.34871
   0.58553 -0.33864
   0.59602 -0.33299
   0.60652 -0.32088
   0.61702 -0.31128
   0.62751 -0.30538
   0.63801 -0.30077
   0.64850 -0.29039
   0.65899 -0.27640
   0.66948 -0.27472
   0.67996 -0.26484
   0.69045 -0.25202
   0.70094 -0.24759
   0.71144 -0.24102
   0.72193 -0.23093
   0.73242 -0.22030
   0.74291 -0.21351
   0.75340 -0.20784
   0.76389 -0.19753
   0.77437 -0.18226
   0.78486 -0.18111
   0.79534 -0.16919
   0.80583 -0.15713
   0.81632 -0.14938
   0.82681 -0.14224
   0.83729 -0.13021
   0.84778 -0.11809
   0.85827 -0.10893
   0.86875 -0.09918
   0.87924 -0.08665
   0.88972 -0.07521
   0.90020 -0.06150
   0.91068 -0.04879
   0.92117 -0.03458
   0.93165 -0.01997
   0.94212 -0.00483
   0.95259  0.01571
   0.96306  0.03307
   0.97352  0.05961
   0.98396  0.09562
   0.99419  0.15520
   1.00000  0.23764
