1.0000 0.0000
0.9500 0.0072
0.9000 0.0192
0.8500 0.0332
0.8000 0.0480
0.7500 0.0625
0.7000 0.0761
0.6500 0.0879
0.6000 0.0969
0.5500 0.1019
0.5000 0.1043
0.4500 0.1050
0.4000 0.1041
0.3500 0.1015
0.3000 0.0974
0.2500 0.0915
0.2000 0.0838
0.1500 0.0737
0.1000 0.0605
0.0750 0.0523
0.0500 0.0427
0.0250 0.0305
0.0125 0.0224
0.0075 0.0180
0.0050 0.0153
0.0000 0.0000
0.0050 -0.0153
0.0075 -0.0180
0.0125 -0.0224
0.0250 -0.0305
0.0500 -0.0427
0.0750 -0.0523
0.1000 -0.0605
0.1500 -0.0737
0.2000 -0.0838
0.2500 -0.0915
0.3000 -0.0974
0.3500 -0.1015
0.4000 -0.1041
0.4500 -0.1050
0.5000 -0.1043
0.5500 -0.1019
0.6000 -0.0969
0.6500 -0.0879
0.7000 -0.0761
0.7500 -0.0625
0.8000 -0.0480
0.8500 -0.0332
0.9000 -0.0192
0.9500 -0.0072
1.0000 0.0000
