#    x        Cp  
   1.00000 -0.02066
   0.99420 -0.02155
   0.98331 -0.02353
   0.97039 -0.02541
   0.95659 -0.02668
   0.94257 -0.02697
   0.92833 -0.02702
   0.91392 -0.03252
   0.89944 -0.04121
   0.88494 -0.05215
   0.87042 -0.06526
   0.85588 -0.08061
   0.84136 -0.09802
   0.82684 -0.11743
   0.81234 -0.13873
   0.79783 -0.16178
   0.78332 -0.18627
   0.76881 -0.21241
   0.75432 -0.23959
   0.73985 -0.26790
   0.72538 -0.29685
   0.71092 -0.32634
   0.69645 -0.35649
   0.68197 -0.38665
   0.66750 -0.41710
   0.65302 -0.44782
   0.63854 -0.47839
   0.62406 -0.50927
   0.60958 -0.54001
   0.59510 -0.57074
   0.58062 -0.60146
   0.56614 -0.63196
   0.55166 -0.66255
   0.53717 -0.69307
   0.52267 -0.72365
   0.50816 -0.75456
   0.49365 -0.78603
   0.47915 -0.81764
   0.46466 -0.85004
   0.45017 -0.88248
   0.43569 -0.91556
   0.42120 -0.94897
   0.40671 -0.98344
   0.39223 -1.01859
   0.37775 -1.05516
   0.36329 -1.09260
   0.34883 -1.13150
   0.33438 -1.17157
   0.31994 -1.21387
   0.30551 -1.25829
   0.29111 -1.30542
   0.27674 -1.35566
   0.26240 -1.40860
   0.24809 -1.46421
   0.23381 -1.52407
   0.21956 -1.58909
   0.20536 -1.65997
   0.19124 -1.73753
   0.17720 -1.82205
   0.16323 -1.91448
   0.14937 -2.01835
   0.13564 -2.13368
   0.12206 -2.26575
   0.10867 -2.41389
   0.09551 -2.58838
   0.08266 -2.79354
   0.07028 -3.03885
   0.05851 -3.32225
   0.04750 -3.64146
   0.03749 -4.00642
   0.02876 -4.41065
   0.02151 -4.86720
   0.01579 -5.36532
   0.01143 -5.96847
   0.00813 -7.54080
   0.00562 -7.93784
   0.00368 -8.12965
   0.00219 -8.44083
   0.00113 -8.97374
   0.00044 -9.59291
   0.00007 -10.11993
   0.00002 -9.92371
   0.00030 -8.48624
   0.00093 -6.73916
   0.00202 -4.45947
   0.00367 -2.22962
   0.00595 -0.71655
   0.00886  0.08692
   0.01241  0.50797
   0.01682  0.77029
   0.02241  0.92338
   0.02961  0.99030
   0.03877  0.99719
   0.04983  0.96952
   0.06224  0.92821
   0.07550  0.88468
   0.08929  0.84335
   0.10342  0.80524
   0.11776  0.77234
   0.13222  0.74119
   0.14676  0.71377
   0.16135  0.68914
   0.17598  0.66620
   0.19065  0.64536
   0.20535  0.62671
   0.22007  0.60859
   0.23480  0.59245
   0.24955  0.57722
   0.26431  0.56279
   0.27908  0.54973
   0.29387  0.53722
   0.30866  0.52552
   0.32347  0.51424
   0.33829  0.50375
   0.35311  0.49349
   0.36793  0.48408
   0.38276  0.47468
   0.39759  0.46601
   0.41241  0.45777
   0.42724  0.44968
   0.44206  0.44247
   0.45689  0.43481
   0.47170  0.42776
   0.48652  0.42094
   0.50132  0.41424
   0.51612  0.40797
   0.53091  0.40173
   0.54569  0.39558
   0.56047  0.38947
   0.57524  0.38346
   0.59000  0.37761
   0.60477  0.37149
   0.61953  0.36550
   0.63429  0.35952
   0.64905  0.35351
   0.66380  0.34790
   0.67855  0.34156
   0.69330  0.33561
   0.70804  0.32974
   0.72277  0.32366
   0.73750  0.31737
   0.75221  0.31108
   0.76692  0.30464
   0.78162  0.29733
   0.79632  0.29034
   0.81101  0.28300
   0.82569  0.27464
   0.84035  0.26694
   0.85500  0.25743
   0.86962  0.24810
   0.88422  0.23717
   0.89880  0.22538
   0.91335  0.21124
   0.92784  0.19558
   0.94223  0.17593
   0.95645  0.14983
   0.97032  0.11747
   0.98320  0.07201
   0.99414 -0.01461
   1.00000 -0.02066
