#    x        Cp  
   1.00000  0.48346
   0.99039  0.37549
   0.97264  0.34619
   0.95021  0.30131
   0.92272  0.22438
   0.89008  0.12478
   0.85360  0.02261
   0.81523 -0.09382
   0.77702 -0.21883
   0.73986 -0.34765
   0.70394 -0.47986
   0.66933 -0.61143
   0.63610 -0.74739
   0.60409 -0.86502
   0.57188 -0.86377
   0.53797 -0.83115
   0.50268 -0.82709
   0.46660 -0.81523
   0.43005 -0.81037
   0.39347 -0.80797
   0.35691 -0.79776
   0.32049 -0.78740
   0.28436 -0.77598
   0.24879 -0.76475
   0.21398 -0.74669
   0.18029 -0.72493
   0.14837 -0.70171
   0.11906 -0.66692
   0.09334 -0.62105
   0.07194 -0.56783
   0.05492 -0.52417
   0.04163 -0.47754
   0.03116 -0.41005
   0.02277 -0.36957
   0.01599 -0.34370
   0.01050 -0.30301
   0.00614 -0.23544
   0.00294  0.01470
   0.00092  0.38218
   0.00001  0.71973
  -0.00005  0.92188
   0.00070  0.99933
   0.00238  0.94653
   0.00514  0.78204
   0.00911  0.60486
   0.01429  0.47576
   0.02073  0.38993
   0.02867  0.31794
   0.03852  0.23627
   0.05095  0.15061
   0.06688  0.07905
   0.08732  0.00680
   0.11258 -0.07061
   0.14206 -0.13119
   0.17465 -0.18094
   0.20923 -0.22285
   0.24506 -0.25714
   0.28165 -0.28663
   0.31876 -0.31108
   0.35615 -0.33507
   0.39353 -0.35833
   0.43091 -0.37130
   0.46827 -0.38617
   0.50509 -0.40706
   0.54100 -0.42188
   0.57535 -0.45933
   0.60803 -0.45520
   0.64091 -0.35746
   0.67533 -0.25412
   0.71139 -0.14995
   0.74896 -0.04610
   0.78772  0.05382
   0.82638  0.15025
   0.86327  0.23219
   0.89740  0.30339
   0.92710  0.38144
   0.95209  0.43005
   0.97306  0.44346
   0.99034  0.43455
   1.00000  0.48346
