#    x        Cp  
   1.00000  0.10356
   0.99361  0.09382
   0.98319  0.07903
   0.97205  0.06149
   0.96053  0.04180
   0.94889  0.02126
   0.93716  0.00085
   0.92532 -0.01946
   0.91338 -0.03995
   0.90137 -0.06029
   0.88932 -0.08067
   0.87723 -0.10113
   0.86514 -0.12174
   0.85305 -0.14218
   0.84095 -0.16285
   0.82886 -0.18345
   0.81679 -0.20407
   0.80472 -0.22461
   0.79266 -0.24479
   0.78059 -0.26526
   0.76853 -0.28574
   0.75649 -0.30624
   0.74447 -0.32649
   0.73246 -0.34680
   0.72045 -0.36646
   0.70844 -0.38604
   0.69643 -0.40531
   0.68443 -0.42470
   0.67242 -0.44335
   0.66042 -0.46219
   0.64841 -0.48099
   0.63640 -0.49923
   0.62440 -0.51800
   0.61241 -0.53648
   0.60042 -0.55486
   0.58843 -0.57247
   0.57643 -0.58975
   0.56443 -0.60764
   0.55243 -0.62541
   0.54044 -0.64240
   0.52843 -0.65962
   0.51642 -0.67702
   0.50441 -0.69457
   0.49240 -0.71180
   0.48040 -0.72988
   0.46840 -0.74787
   0.45641 -0.76587
   0.44442 -0.78404
   0.43244 -0.80174
   0.42045 -0.81948
   0.40846 -0.83853
   0.39649 -0.85809
   0.38453 -0.87744
   0.37257 -0.89662
   0.36062 -0.91622
   0.34867 -0.93671
   0.33673 -0.95799
   0.32481 -0.97977
   0.31290 -1.00233
   0.30100 -1.02552
   0.28913 -1.05074
   0.27728 -1.07672
   0.26547 -1.10346
   0.25368 -1.13035
   0.24191 -1.15965
   0.23018 -1.18968
   0.21849 -1.22303
   0.20685 -1.25739
   0.19527 -1.29418
   0.18375 -1.33259
   0.17230 -1.37378
   0.16093 -1.41806
   0.14967 -1.46687
   0.13852 -1.51614
   0.12750 -1.57121
   0.11663 -1.62694
   0.10595 -1.68901
   0.09550 -1.75334
   0.08534 -1.82711
   0.07556 -1.93176
   0.06623 -2.17093
   0.05745 -2.37027
   0.04931 -2.44977
   0.04191 -2.53446
   0.03532 -2.62684
   0.02957 -2.72772
   0.02464 -2.83699
   0.02044 -2.95441
   0.01688 -3.07959
   0.01386 -3.21053
   0.01129 -3.34416
   0.00910 -3.47775
   0.00723 -3.60749
   0.00562 -3.72885
   0.00425 -3.83938
   0.00310 -3.94146
   0.00214 -4.02530
   0.00137 -4.03673
   0.00078 -3.96272
   0.00035 -3.76941
   0.00009 -3.50646
   0.00000 -3.15382
   0.00008 -2.66500
   0.00037 -2.00091
   0.00085 -1.27525
   0.00154 -0.63436
   0.00244 -0.10860
   0.00356  0.30548
   0.00491  0.60739
   0.00648  0.80367
   0.00827  0.91657
   0.01030  0.97556
   0.01262  0.99812
   0.01527  0.99657
   0.01833  0.97798
   0.02189  0.94835
   0.02606  0.91032
   0.03099  0.86744
   0.03683  0.82094
   0.04373  0.77389
   0.05175  0.72762
   0.06084  0.68506
   0.07084  0.64605
   0.08153  0.61188
   0.09269  0.58146
   0.10417  0.55534
   0.11588  0.53301
   0.12775  0.51284
   0.13972  0.49452
   0.15178  0.47856
   0.16389  0.46422
   0.17605  0.45097
   0.18824  0.43868
   0.20046  0.42797
   0.21271  0.41785
   0.22498  0.40824
   0.23725  0.39963
   0.24955  0.39187
   0.26186  0.38431
   0.27417  0.37737
   0.28651  0.37092
   0.29885  0.36504
   0.31121  0.35944
   0.32359  0.35440
   0.33597  0.34914
   0.34835  0.34443
   0.36074  0.33957
   0.37312  0.33531
   0.38551  0.33121
   0.39791  0.32740
   0.41030  0.32379
   0.42269  0.32040
   0.43507  0.31742
   0.44745  0.31439
   0.45983  0.31145
   0.47221  0.30842
   0.48459  0.30595
   0.49695  0.30336
   0.50931  0.30088
   0.52167  0.29850
   0.53402  0.29639
   0.54635  0.29412
   0.55868  0.29192
   0.57100  0.28981
   0.58333  0.28749
   0.59565  0.28553
   0.60796  0.28311
   0.62027  0.28100
   0.63259  0.27881
   0.64489  0.27673
   0.65720  0.27454
   0.66950  0.27249
   0.68179  0.27036
   0.69407  0.26827
   0.70636  0.26583
   0.71864  0.26400
   0.73091  0.26182
   0.74316  0.25956
   0.75541  0.25728
   0.76766  0.25481
   0.77990  0.25219
   0.79213  0.24963
   0.80436  0.24702
   0.81658  0.24409
   0.82878  0.24149
   0.84096  0.23805
   0.85313  0.23486
   0.86528  0.23120
   0.87740  0.22750
   0.88950  0.22287
   0.90157  0.21828
   0.91360  0.21230
   0.92559  0.20627
   0.93750  0.19862
   0.94930  0.18985
   0.96092  0.17931
   0.97226  0.16475
   0.98321  0.14375
   0.99357  0.11017
   1.00000  0.10356
