#    x        Cp  
   1.00000 -0.05072
   0.99361 -0.05197
   0.98319 -0.05435
   0.97205 -0.05681
   0.96053 -0.05924
   0.94889 -0.06156
   0.93716 -0.06373
   0.92532 -0.06562
   0.91338 -0.06702
   0.90137 -0.06770
   0.88932 -0.06766
   0.87723 -0.06924
   0.86514 -0.07537
   0.85305 -0.08314
   0.84095 -0.09255
   0.82886 -0.10356
   0.81679 -0.11616
   0.80472 -0.13030
   0.79266 -0.14586
   0.78059 -0.16289
   0.76853 -0.18129
   0.75649 -0.20091
   0.74447 -0.22161
   0.73246 -0.24338
   0.72045 -0.26584
   0.70844 -0.28908
   0.69643 -0.31288
   0.68443 -0.33733
   0.67242 -0.36186
   0.66042 -0.38696
   0.64841 -0.41224
   0.63640 -0.43769
   0.62440 -0.46346
   0.61241 -0.48921
   0.60042 -0.51523
   0.58843 -0.54078
   0.57643 -0.56625
   0.56443 -0.59203
   0.55243 -0.61793
   0.54044 -0.64341
   0.52843 -0.66903
   0.51642 -0.69493
   0.50441 -0.72104
   0.49240 -0.74689
   0.48040 -0.77376
   0.46840 -0.80033
   0.45641 -0.82744
   0.44442 -0.85486
   0.43244 -0.88202
   0.42045 -0.90948
   0.40846 -0.93811
   0.39649 -0.96766
   0.38453 -0.99701
   0.37257 -1.02723
   0.36062 -1.05769
   0.34867 -1.08962
   0.33673 -1.12269
   0.32481 -1.15649
   0.31290 -1.19209
   0.30100 -1.22834
   0.28913 -1.26742
   0.27728 -1.30827
   0.26547 -1.34994
   0.25368 -1.39368
   0.24191 -1.44036
   0.23018 -1.48957
   0.21849 -1.54169
   0.20685 -1.59810
   0.19527 -1.65827
   0.18375 -1.72247
   0.17230 -1.79115
   0.16093 -1.86646
   0.14967 -1.94917
   0.13852 -2.03743
   0.12750 -2.13538
   0.11663 -2.24187
   0.10595 -2.36203
   0.09550 -2.49400
   0.08534 -2.64634
   0.07556 -2.81847
   0.06623 -3.00596
   0.05745 -3.20847
   0.04931 -3.42173
   0.04191 -3.64718
   0.03532 -3.87876
   0.02957 -4.11121
   0.02464 -4.34624
   0.02044 -4.63124
   0.01688 -5.26126
   0.01386 -6.58662
   0.01129 -7.21092
   0.00910 -7.25842
   0.00723 -7.30339
   0.00562 -7.36071
   0.00425 -7.45343
   0.00310 -7.62376
   0.00214 -7.91168
   0.00137 -8.31698
   0.00078 -8.64844
   0.00035 -8.79138
   0.00009 -8.76800
   0.00000 -8.54903
   0.00008 -8.00654
   0.00037 -6.94701
   0.00085 -5.63778
   0.00154 -4.28691
   0.00244 -3.14072
   0.00356 -2.06935
   0.00491 -1.18020
   0.00648 -0.49145
   0.00827 -0.00282
   0.01030  0.33731
   0.01262  0.58029
   0.01527  0.75244
   0.01833  0.86664
   0.02189  0.94043
   0.02606  0.98206
   0.03099  0.99885
   0.03683  0.99660
   0.04373  0.97958
   0.05175  0.95306
   0.06084  0.92023
   0.07084  0.88546
   0.08153  0.85095
   0.09269  0.81835
   0.10417  0.78784
   0.11588  0.76010
   0.12775  0.73464
   0.13972  0.71081
   0.15178  0.68918
   0.16389  0.66915
   0.17605  0.65062
   0.18824  0.63326
   0.20046  0.61737
   0.21271  0.60204
   0.22498  0.58783
   0.23725  0.57481
   0.24955  0.56227
   0.26186  0.55034
   0.27417  0.53899
   0.28651  0.52853
   0.29885  0.51855
   0.31121  0.50900
   0.32359  0.50011
   0.33597  0.49115
   0.34835  0.48268
   0.36074  0.47421
   0.37312  0.46640
   0.38551  0.45912
   0.39791  0.45169
   0.41030  0.44486
   0.42269  0.43811
   0.43507  0.43187
   0.44745  0.42578
   0.45983  0.41966
   0.47221  0.41340
   0.48459  0.40799
   0.49695  0.40245
   0.50931  0.39692
   0.52167  0.39152
   0.53402  0.38647
   0.54635  0.38139
   0.55868  0.37616
   0.57100  0.37125
   0.58333  0.36598
   0.59565  0.36130
   0.60796  0.35577
   0.62027  0.35099
   0.63259  0.34576
   0.64489  0.34094
   0.65720  0.33572
   0.66950  0.33083
   0.68179  0.32570
   0.69407  0.32063
   0.70636  0.31494
   0.71864  0.31030
   0.73091  0.30493
   0.74316  0.29950
   0.75541  0.29387
   0.76766  0.28806
   0.77990  0.28180
   0.79213  0.27570
   0.80436  0.26946
   0.81658  0.26246
   0.82878  0.25601
   0.84096  0.24803
   0.85313  0.24035
   0.86528  0.23183
   0.87740  0.22311
   0.88950  0.21242
   0.90157  0.20200
   0.91360  0.18865
   0.92559  0.17493
   0.93750  0.15814
   0.94930  0.13842
   0.96092  0.11450
   0.97226  0.08168
   0.98321  0.03402
   0.99357 -0.05436
   1.00000 -0.05072
