#    x        Cp  
   1.00000 -0.10206
   0.99361 -0.10368
   0.98319 -0.10662
   0.97205 -0.10976
   0.96053 -0.11302
   0.94889 -0.11635
   0.93716 -0.11974
   0.92532 -0.12319
   0.91338 -0.12668
   0.90137 -0.13019
   0.88932 -0.13370
   0.87723 -0.13718
   0.86514 -0.14060
   0.85305 -0.14391
   0.84095 -0.14704
   0.82886 -0.14988
   0.81679 -0.15224
   0.80472 -0.15384
   0.79266 -0.15440
   0.78059 -0.15488
   0.76853 -0.16086
   0.75649 -0.16988
   0.74447 -0.18102
   0.73246 -0.19426
   0.72045 -0.20947
   0.70844 -0.22661
   0.69643 -0.24548
   0.68443 -0.26606
   0.67242 -0.28803
   0.66042 -0.31141
   0.64841 -0.33601
   0.63640 -0.36153
   0.62440 -0.38811
   0.61241 -0.41529
   0.60042 -0.44316
   0.58843 -0.47121
   0.57643 -0.49960
   0.56443 -0.52837
   0.55243 -0.55752
   0.54044 -0.58644
   0.52843 -0.61564
   0.51642 -0.64519
   0.50441 -0.67476
   0.49240 -0.70447
   0.48040 -0.73481
   0.46840 -0.76517
   0.45641 -0.79585
   0.44442 -0.82668
   0.43244 -0.85774
   0.42045 -0.88885
   0.40846 -0.92135
   0.39649 -0.95419
   0.38453 -0.98756
   0.37257 -1.02158
   0.36062 -1.05575
   0.34867 -1.09168
   0.33673 -1.12823
   0.32481 -1.16661
   0.31290 -1.20590
   0.30100 -1.24682
   0.28913 -1.29038
   0.27728 -1.33507
   0.26547 -1.38227
   0.25368 -1.43068
   0.24191 -1.48269
   0.23018 -1.53707
   0.21849 -1.59609
   0.20685 -1.65818
   0.19527 -1.72472
   0.18375 -1.79676
   0.17230 -1.87281
   0.16093 -1.95737
   0.14967 -2.04877
   0.13852 -2.14850
   0.12750 -2.25719
   0.11663 -2.37785
   0.10595 -2.51170
   0.09550 -2.66178
   0.08534 -2.83311
   0.07556 -3.02671
   0.06623 -3.24324
   0.05745 -3.47762
   0.04931 -3.72685
   0.04191 -3.99786
   0.03532 -4.28676
   0.02957 -4.58871
   0.02464 -4.90662
   0.02044 -5.23087
   0.01688 -5.56511
   0.01386 -5.94463
   0.01129 -6.76307
   0.00910 -8.59988
   0.00723 -8.69535
   0.00562 -8.78651
   0.00425 -8.90525
   0.00310 -9.09478
   0.00214 -9.40351
   0.00137 -9.85212
   0.00078 -10.27685
   0.00035 -10.50208
   0.00009 -10.53537
   0.00000 -10.38135
   0.00008 -9.84153
   0.00037 -8.67647
   0.00085 -7.15205
   0.00154 -5.61920
   0.00244 -4.23149
   0.00356 -2.98193
   0.00491 -1.88743
   0.00648 -1.03207
   0.00827 -0.41537
   0.01030  0.03018
   0.01262  0.35067
   0.01527  0.58439
   0.01833  0.75280
   0.02189  0.86439
   0.02606  0.93870
   0.03099  0.98100
   0.03683  0.99866
   0.04373  0.99696
   0.05175  0.98121
   0.06084  0.95626
   0.07084  0.92649
   0.08153  0.89527
   0.09269  0.86397
   0.10417  0.83484
   0.11588  0.80705
   0.12775  0.78140
   0.13972  0.75728
   0.15178  0.73550
   0.16389  0.71441
   0.17605  0.69551
   0.18824  0.67710
   0.20046  0.66013
   0.21271  0.64438
   0.22498  0.62910
   0.23725  0.61510
   0.24955  0.60164
   0.26186  0.58877
   0.27417  0.57681
   0.28651  0.56523
   0.29885  0.55429
   0.31121  0.54413
   0.32359  0.53418
   0.33597  0.52432
   0.34835  0.51509
   0.36074  0.50568
   0.37312  0.49724
   0.38551  0.48882
   0.39791  0.48074
   0.41030  0.47303
   0.42269  0.46542
   0.43507  0.45844
   0.44745  0.45140
   0.45983  0.44458
   0.47221  0.43755
   0.48459  0.43131
   0.49695  0.42479
   0.50931  0.41860
   0.52167  0.41240
   0.53402  0.40648
   0.54635  0.40059
   0.55868  0.39470
   0.57100  0.38878
   0.58333  0.38286
   0.59565  0.37718
   0.60796  0.37105
   0.62027  0.36531
   0.63259  0.35930
   0.64489  0.35354
   0.65720  0.34748
   0.66950  0.34176
   0.68179  0.33567
   0.69407  0.32974
   0.70636  0.32306
   0.71864  0.31751
   0.73091  0.31119
   0.74316  0.30464
   0.75541  0.29822
   0.76766  0.29114
   0.77990  0.28396
   0.79213  0.27644
   0.80436  0.26918
   0.81658  0.26093
   0.82878  0.25314
   0.84096  0.24378
   0.85313  0.23464
   0.86528  0.22439
   0.87740  0.21403
   0.88950  0.20157
   0.90157  0.18908
   0.91360  0.17339
   0.92559  0.15733
   0.93750  0.13721
   0.94930  0.11408
   0.96092  0.08626
   0.97226  0.04758
   0.98321 -0.00614
   0.99357 -0.11358
   1.00000 -0.10206
