#    x        Cp  
   1.00000  0.41266
   0.99458  0.38610
   0.98607  0.36575
   0.97706  0.34816
   0.96751  0.33107
   0.95737  0.31315
   0.94658  0.29237
   0.93510  0.26717
   0.92292  0.23724
   0.91004  0.20313
   0.89651  0.16637
   0.88244  0.12931
   0.86797  0.09130
   0.85324  0.05202
   0.83834  0.01059
   0.82335 -0.03211
   0.80833 -0.07636
   0.79336 -0.12140
   0.77850 -0.16667
   0.76380 -0.21212
   0.74930 -0.25697
   0.73500 -0.30040
   0.72090 -0.34125
   0.70698 -0.37657
   0.69323 -0.41224
   0.67963 -0.58721
   0.66620 -0.66329
   0.65300 -0.66966
   0.64009 -0.67798
   0.62751 -0.69483
   0.61520 -0.72758
   0.60305 -0.75912
   0.59086 -0.77308
   0.57843 -0.77234
   0.56563 -0.76353
   0.55240 -0.75213
   0.53881 -0.74512
   0.52500 -0.74052
   0.51109 -0.73608
   0.49712 -0.73182
   0.48307 -0.72652
   0.46893 -0.72067
   0.45469 -0.71532
   0.44038 -0.71127
   0.42605 -0.70778
   0.41173 -0.70392
   0.39743 -0.69985
   0.38315 -0.69405
   0.36888 -0.68818
   0.35462 -0.68151
   0.34036 -0.67452
   0.32613 -0.66702
   0.31193 -0.65933
   0.29779 -0.65137
   0.28372 -0.64375
   0.26975 -0.63577
   0.25590 -0.62581
   0.24215 -0.61607
   0.22853 -0.60512
   0.21505 -0.59221
   0.20174 -0.57970
   0.18865 -0.56593
   0.17582 -0.55215
   0.16330 -0.53724
   0.15112 -0.51942
   0.13932 -0.50137
   0.12794 -0.48243
   0.11705 -0.45946
   0.10673 -0.43454
   0.09703 -0.40804
   0.08800 -0.37892
   0.07967 -0.34968
   0.07204 -0.32256
   0.06510 -0.30117
   0.05880 -0.27605
   0.05308 -0.25080
   0.04786 -0.22400
   0.04308 -0.19397
   0.03869 -0.16268
   0.03465 -0.13010
   0.03094 -0.09778
   0.02753 -0.06608
   0.02438 -0.03788
   0.02149 -0.01570
   0.01882  0.00565
   0.01637  0.02702
   0.01412  0.05958
   0.01205  0.09649
   0.01015  0.13823
   0.00841  0.19255
   0.00681  0.24354
   0.00535  0.28954
   0.00406  0.35299
   0.00296  0.45034
   0.00206  0.56480
   0.00134  0.68551
   0.00077  0.78144
   0.00035  0.86723
   0.00007  0.92488
  -0.00008  0.97148
  -0.00011  0.99475
  -0.00001  0.99954
   0.00021  0.98412
   0.00055  0.95144
   0.00103  0.90193
   0.00164  0.83252
   0.00239  0.75001
   0.00329  0.65783
   0.00435  0.54807
   0.00559  0.44283
   0.00702  0.35763
   0.00864  0.30415
   0.01043  0.25279
   0.01238  0.21047
   0.01450  0.16966
   0.01679  0.13923
   0.01928  0.11257
   0.02199  0.09367
   0.02494  0.07997
   0.02814  0.06377
   0.03161  0.03971
   0.03539  0.01533
   0.03951 -0.01186
   0.04399 -0.03608
   0.04887 -0.06411
   0.05421 -0.08491
   0.06005 -0.10667
   0.06648 -0.12652
   0.07360 -0.14394
   0.08145 -0.16514
   0.09007 -0.18830
   0.09944 -0.21291
   0.10954 -0.23541
   0.12032 -0.25592
   0.13172 -0.27377
   0.14366 -0.28998
   0.15603 -0.30412
   0.16879 -0.31843
   0.18189 -0.33124
   0.19529 -0.34302
   0.20893 -0.35407
   0.22277 -0.36441
   0.23678 -0.37381
   0.25093 -0.38301
   0.26518 -0.39098
   0.27953 -0.39804
   0.29397 -0.40585
   0.30848 -0.41204
   0.32306 -0.41884
   0.33769 -0.42479
   0.35234 -0.43077
   0.36699 -0.43826
   0.38159 -0.44484
   0.39616 -0.45093
   0.41073 -0.45449
   0.42535 -0.45713
   0.44001 -0.45949
   0.45467 -0.46242
   0.46927 -0.46775
   0.48374 -0.47326
   0.49809 -0.47880
   0.51234 -0.48342
   0.52653 -0.48782
   0.54059 -0.49247
   0.55439 -0.50010
   0.56779 -0.51036
   0.58073 -0.51694
   0.59332 -0.51496
   0.60572 -0.49702
   0.61815 -0.46651
   0.63082 -0.44170
   0.64383 -0.43140
   0.65721 -0.42577
   0.67089 -0.42051
   0.68482 -0.30514
   0.69894 -0.18738
   0.71325 -0.15653
   0.72779 -0.12416
   0.74255 -0.08765
   0.75757 -0.04940
   0.77282 -0.01060
   0.78822  0.02861
   0.80362  0.06744
   0.81882  0.10533
   0.83370  0.14109
   0.84824  0.17417
   0.86252  0.20436
   0.87658  0.23317
   0.89030  0.26140
   0.90351  0.29033
   0.91600  0.31876
   0.92773  0.34293
   0.93873  0.36170
   0.94911  0.37522
   0.95896  0.38335
   0.96837  0.38743
   0.97740  0.38903
   0.98610  0.38879
   0.99453  0.38887
   1.00000  0.41266
