0	1.971
0.00649	1.91
0.01709	1.85
0.02844	1.795
0.04018	1.747
0.05202	1.71
0.06394	1.683
0.07597	1.664
0.08809	1.648
0.10027	1.636
0.11249	1.625
0.12474	1.616
0.137	1.607
0.14925	1.6
0.1615	1.592
0.17374	1.586
0.18596	1.579
0.19817	1.574
0.21037	1.569
0.22257	1.564
0.23476	1.559
0.24692	1.554
0.25906	1.55
0.27119	1.545
0.2833	1.542
0.29541	1.539
0.30752	1.536
0.31961	1.533
0.3317	1.531
0.34378	1.529
0.35586	1.527
0.36794	1.525
0.38001	1.523
0.39206	1.522
0.4041	1.521
0.41614	1.521
0.42818	1.522
0.44022	1.522
0.45225	1.524
0.46428	1.527
0.47632	1.531
0.48835	1.536
0.50038	1.541
0.51241	1.548
0.52443	1.556
0.53644	1.567
0.54844	1.582
0.56043	1.599
0.57243	1.621
0.58442	1.648
0.59641	1.681
0.60839	1.724
0.62035	1.782
0.6323	1.862
0.64426	1.971
0.65621	2.114
0.66814	2.285
0.68007	2.464
0.69198	2.612
0.70388	2.705
0.71576	2.725
0.72761	2.732
0.73944	2.735
0.75125	2.739
0.76303	2.738
0.77479	2.736
0.78651	2.731
0.79819	2.725
0.80982	2.72
0.82139	2.713
0.83291	2.708
0.84436	2.696
0.85572	2.686
0.86699	2.677
0.87814	2.668
0.88917	2.658
0.90003	2.646
0.91071	2.643
0.92112	2.622
0.93121	2.598
0.94088	2.564
0.95006	2.538
0.95866	2.513
0.96658	2.495
0.97373	2.481
0.98007	2.468
0.98561	2.463
0.99043	2.451
0.99461	2.441
0.99826	2.421
1.00147	2.415
1.00431	2.392
1.00685	2.373
1.00915	2.355
1.01124	2.341
1.01316	2.35
1.01491	2.313
1.01654	2.292
1.01806	2.274
1.01951	2.267
1.02091	2.229
1.02225	2.27
1.02356	2.22
1.02488	2.23
1.02623	2.23
1.02766	2.238
1.02917	2.251
1.03079	2.263
1.03252	2.296
1.03439	2.327
1.03643	2.332
1.03867	2.347
1.04115	2.374
1.04395	2.391
1.04713	2.413
1.05078	2.428
1.05503	2.452
1.06002	2.463
1.06591	2.487
1.07284	2.504
1.08089	2.526
1.09	2.542
1.10001	2.562
1.1107	2.57
1.12185	2.574
1.13333	2.587
1.14504	2.594
1.15691	2.595
1.16889	2.598
1.18095	2.601
1.19307	2.603
1.20523	2.601
1.21742	2.604
1.22965	2.609
1.24191	2.608
1.25418	2.609
1.26646	2.612
1.27877	2.616
1.29109	2.619
1.30342	2.621
1.31576	2.626
1.32811	2.63
1.34048	2.636
1.35287	2.639
1.36527	2.64
1.37766	2.641
1.39006	2.642
1.40246	2.645
1.41486	2.65
1.42727	2.651
1.43968	2.658
1.45208	2.662
1.46447	2.668
1.47686	2.675
1.48926	2.677
1.50165	2.679
1.51404	2.685
1.52641	2.689
1.53879	2.692
1.55116	2.696
1.56351	2.701
1.57586	2.704
1.5882	2.707
1.60053	2.708
1.61287	2.709
1.62519	2.711
1.63751	2.71
1.64983	2.709
1.66215	2.709
1.67447	2.71
1.68678	2.71
1.69909	2.711
1.71138	2.711
1.72367	2.71
1.73596	2.708
1.74824	2.71
1.76051	2.71
1.77277	2.708
1.78503	2.706
1.79727	2.703
1.80951	2.699
1.82175	2.696
1.83398	2.692
1.84619	2.687
1.85839	2.684
1.87058	2.677
1.88275	2.671
1.8949	2.662
1.90702	2.653
1.91912	2.64
1.93119	2.626
1.94323	2.606
1.95522	2.588
1.96713	2.563
1.97894	2.535
1.99056	2.504
2.00192	2.461
2.01288	2.403
2.02326	2.337
2.02971	2.359
2.02971	2.05
2.03618	1.946
2.04344	1.888
2.05158	1.834
2.06071	1.784
2.07096	1.736
2.08245	1.689
2.09534	1.643
2.10979	1.599
2.12601	1.555
2.1442	1.512
2.1646	1.47
2.18749	1.43
2.21317	1.39
2.24196	1.353
2.27427	1.317
2.3105	1.283
2.35115	1.251
2.39674	1.222
2.44788	1.195
2.50525	1.17
2.5696	1.148
2.64178	1.128
2.72275	1.11
2.81357	1.095
2.91544	1.082
3.02971	1.071
	
