#    x        Cp  
   1.00000  0.16419
   0.99361  0.13645
   0.98319  0.10364
   0.97205  0.07013
   0.96053  0.03714
   0.94889  0.00849
   0.93716 -0.01466
   0.92532 -0.03403
   0.91338 -0.05181
   0.90137 -0.06766
   0.88932 -0.08263
   0.87723 -0.09719
   0.86514 -0.11140
   0.85305 -0.12503
   0.84095 -0.13869
   0.82886 -0.15242
   0.81679 -0.16663
   0.80472 -0.18186
   0.79266 -0.19896
   0.78059 -0.22010
   0.76853 -0.24627
   0.75649 -0.27857
   0.74447 -0.31606
   0.73246 -0.35532
   0.72045 -0.38433
   0.70844 -0.38931
   0.69643 -0.39451
   0.68443 -0.39988
   0.67242 -0.40543
   0.66042 -0.41117
   0.64841 -0.41715
   0.63640 -0.42338
   0.62440 -0.42989
   0.61241 -0.43668
   0.60042 -0.44373
   0.58843 -0.45099
   0.57643 -0.45847
   0.56443 -0.46620
   0.55243 -0.47410
   0.54044 -0.48202
   0.52843 -0.49009
   0.51642 -0.49823
   0.50441 -0.50647
   0.49240 -0.51469
   0.48040 -0.52303
   0.46840 -0.53137
   0.45641 -0.53965
   0.44442 -0.54785
   0.43244 -0.55590
   0.42045 -0.56391
   0.40846 -0.57215
   0.39649 -0.58037
   0.38453 -0.58845
   0.37257 -0.59642
   0.36062 -0.60438
   0.34867 -0.61246
   0.33673 -0.62079
   0.32481 -0.62904
   0.31290 -0.63757
   0.30100 -0.64621
   0.28913 -0.65526
   0.27728 -0.66445
   0.26547 -0.67358
   0.25368 -0.68268
   0.24191 -0.69233
   0.23018 -0.70216
   0.21849 -0.71255
   0.20685 -0.72324
   0.19527 -0.73411
   0.18375 -0.74539
   0.17230 -0.75684
   0.16093 -0.76919
   0.14967 -0.78155
   0.13852 -0.79400
   0.12750 -0.80658
   0.11663 -0.81937
   0.10595 -0.83245
   0.09550 -0.84484
   0.08534 -0.85902
   0.07556 -0.87125
   0.06623 -0.88044
   0.05745 -0.88245
   0.04931 -0.87758
   0.04191 -0.86441
   0.03532 -0.84461
   0.02957 -0.81876
   0.02464 -0.78786
   0.02044 -0.75411
   0.01688 -0.71489
   0.01386 -0.67007
   0.01129 -0.61605
   0.00910 -0.55544
   0.00723 -0.48118
   0.00562 -0.39290
   0.00425 -0.29078
   0.00310 -0.17926
   0.00214 -0.05773
   0.00137  0.09278
   0.00078  0.26136
   0.00035  0.43896
   0.00009  0.61853
   0.00000  0.77528
   0.00008  0.90254
   0.00037  0.98292
   0.00085  0.99815
   0.00154  0.95493
   0.00244  0.86672
   0.00356  0.75365
   0.00491  0.63951
   0.00648  0.54203
   0.00827  0.45759
   0.01030  0.38262
   0.01262  0.32034
   0.01527  0.26810
   0.01833  0.22499
   0.02189  0.18827
   0.02606  0.15887
   0.03099  0.13383
   0.03683  0.11460
   0.04373  0.09998
   0.05175  0.09032
   0.06084  0.08435
   0.07084  0.08197
   0.08153  0.08092
   0.09269  0.08055
   0.10417  0.08175
   0.11588  0.08338
   0.12775  0.08482
   0.13972  0.08639
   0.15178  0.08806
   0.16389  0.08974
   0.17605  0.09101
   0.18824  0.09256
   0.20046  0.09427
   0.21271  0.09566
   0.22498  0.09709
   0.23725  0.09863
   0.24955  0.10034
   0.26186  0.10194
   0.27417  0.10357
   0.28651  0.10539
   0.29885  0.10720
   0.31121  0.10915
   0.32359  0.11100
   0.33597  0.11272
   0.34835  0.11437
   0.36074  0.11597
   0.37312  0.11770
   0.38551  0.11956
   0.39791  0.12119
   0.41030  0.12317
   0.42269  0.12505
   0.43507  0.12705
   0.44745  0.12908
   0.45983  0.13090
   0.47221  0.13273
   0.48459  0.13474
   0.49695  0.13667
   0.50931  0.13854
   0.52167  0.14046
   0.53402  0.14243
   0.54635  0.14426
   0.55868  0.14610
   0.57100  0.14786
   0.58333  0.14951
   0.59565  0.15125
   0.60796  0.15279
   0.62027  0.15432
   0.63259  0.15584
   0.64489  0.15736
   0.65720  0.15884
   0.66950  0.16032
   0.68179  0.16175
   0.69407  0.16315
   0.70636  0.16442
   0.71864  0.16585
   0.73091  0.16719
   0.74316  0.16845
   0.75541  0.16962
   0.76766  0.17078
   0.77990  0.17178
   0.79213  0.17283
   0.80436  0.17384
   0.81658  0.17476
   0.82878  0.17573
   0.84096  0.17643
   0.85313  0.17719
   0.86528  0.17777
   0.87740  0.17828
   0.88950  0.17852
   0.90157  0.17865
   0.91360  0.17837
   0.92559  0.17805
   0.93750  0.17725
   0.94930  0.17609
   0.96092  0.17453
   0.97226  0.17197
   0.98321  0.16774
   0.99357  0.16240
   1.00000  0.16419
