32	0.0972
32.107	0.096
32.214	0.0947
32.3211	0.0934
32.4281	0.0922
32.5351	0.091
32.6421	0.0898
32.7492	0.0886
32.8562	0.0875
32.9632	0.0864
33.0702	0.0853
33.1773	0.0842
33.2843	0.0831
33.3913	0.082
33.4983	0.081
33.6054	0.08
33.7124	0.0789
33.8194	0.0779
33.9264	0.077
34.0334	0.076
34.1405	0.0751
34.2475	0.0741
34.3545	0.0732
34.4615	0.0723
34.5686	0.0714
34.6756	0.0705
34.7826	0.0697
34.8896	0.0688
34.9967	0.068
35.1037	0.0672
35.2107	0.0663
35.3177	0.0655
35.4247	0.0647
35.5318	0.064
35.6388	0.0632
35.7458	0.0625
35.8528	0.0617
35.9599	0.061
36.0669	0.0603
36.1739	0.0595
36.2809	0.0588
36.388	0.0582
36.495	0.0575
36.602	0.0568
36.709	0.0562
36.8161	0.0555
36.9231	0.0549
37.0301	0.0542
37.1371	0.0536
37.2441	0.053
37.3512	0.0524
37.4582	0.0518
37.5652	0.0512
37.6722	0.0506
37.7793	0.0501
37.8863	0.0495
37.9933	0.0489
38.1003	0.0484
38.2074	0.0478
38.3144	0.0473
38.4214	0.0468
38.5284	0.0463
38.6355	0.0458
38.7425	0.0453
38.8495	0.0448
38.9565	0.0443
39.0635	0.0438
39.1706	0.0433
39.2776	0.0428
39.3846	0.0424
39.4916	0.0419
39.5987	0.0415
39.7057	0.041
39.8127	0.0406
39.9197	0.0402
40.0268	0.0397
40.1338	0.0393
40.2408	0.0389
40.3478	0.0385
40.4548	0.0381
40.5619	0.0377
40.6689	0.0373
40.7759	0.0369
40.8829	0.0365
40.99	0.0361
41.097	0.0357
41.204	0.0354
41.311	0.035
41.4181	0.0346
41.5251	0.0343
41.6321	0.0339
41.7391	0.0336
41.8462	0.0333
41.9532	0.0329
42.0602	0.0326
42.1672	0.0323
42.2742	0.0319
42.3813	0.0316
42.4883	0.0313
42.5953	0.031
42.7023	0.0307
42.8094	0.0304
42.9164	0.0301
43.0234	0.0298
43.1304	0.0295
43.2375	0.0292
43.3445	0.0289
43.4515	0.0286
43.5585	0.0283
43.6656	0.028
43.7726	0.0278
43.8796	0.0275
43.9866	0.0272
44.0936	0.027
44.2007	0.0267
44.3077	0.0265
44.4147	0.0262
44.5217	0.026
44.6288	0.0257
44.7358	0.0255
44.8428	0.0252
44.9498	0.025
45.0569	0.0247
45.1639	0.0245
45.2709	0.0243
45.3779	0.024
45.4849	0.0238
45.592	0.0236
45.699	0.0234
45.806	0.0232
45.913	0.0229
46.0201	0.0227
46.1271	0.0225
46.2341	0.0223
46.3411	0.0221
46.4482	0.0219
46.5552	0.0217
46.6622	0.0215
46.7692	0.0213
46.8763	0.0211
46.9833	0.0209
47.0903	0.0207
47.1973	0.0205
47.3043	0.0204
