#    x        Cp  
   1.00000  0.48542
   0.99039  0.37503
   0.97264  0.34371
   0.95021  0.29669
   0.92272  0.21704
   0.89008  0.11387
   0.85360  0.00738
   0.81523 -0.11429
   0.77702 -0.24544
   0.73986 -0.38117
   0.70394 -0.52111
   0.66933 -0.66118
   0.63610 -0.80660
   0.60409 -0.93389
   0.57188 -0.93852
   0.53797 -0.91087
   0.50268 -0.91346
   0.46660 -0.90840
   0.43005 -0.91129
   0.39347 -0.91750
   0.35691 -0.91630
   0.32049 -0.91599
   0.28436 -0.91588
   0.24879 -0.91766
   0.21398 -0.91419
   0.18029 -0.90940
   0.14837 -0.90647
   0.11906 -0.89464
   0.09334 -0.87434
   0.07194 -0.84855
   0.05492 -0.83785
   0.04163 -0.82525
   0.03116 -0.78982
   0.02277 -0.79305
   0.01599 -0.82531
   0.01050 -0.85437
   0.00614 -0.87400
   0.00294 -0.64360
   0.00092 -0.19883
   0.00001  0.29467
  -0.00005  0.65335
   0.00070  0.88989
   0.00238  0.99565
   0.00514  0.96498
   0.00911  0.85343
   0.01429  0.73715
   0.02073  0.64109
   0.02867  0.55540
   0.03852  0.46378
   0.05095  0.36803
   0.06688  0.28184
   0.08732  0.19500
   0.11258  0.10453
   0.14206  0.02989
   0.17465 -0.03285
   0.20923 -0.08624
   0.24506 -0.13077
   0.28165 -0.16930
   0.31876 -0.20195
   0.35615 -0.23314
   0.39353 -0.26285
   0.43091 -0.28233
   0.46827 -0.30303
   0.50509 -0.32894
   0.54100 -0.34872
   0.57535 -0.38966
   0.60803 -0.39068
   0.64091 -0.30174
   0.67533 -0.20668
   0.71139 -0.11016
   0.74896 -0.01325
   0.78772  0.08046
   0.82638  0.17148
   0.86327  0.24904
   0.89740  0.31661
   0.92710  0.39150
   0.95209  0.43790
   0.97306  0.44963
   0.99034  0.43922
   1.00000  0.48542
