#    x        Cp  
   1.00000  0.49167
   0.99039  0.37696
   0.97264  0.34170
   0.95021  0.29058
   0.92272  0.20580
   0.89008  0.09586
   0.85360 -0.01895
   0.81523 -0.15079
   0.77702 -0.29390
   0.73986 -0.44322
   0.70394 -0.59846
   0.66933 -0.75549
   0.63610 -0.91988
   0.60409 -1.06672
   0.57188 -1.08377
   0.53797 -1.06690
   0.50268 -1.08366
   0.46660 -1.09325
   0.43005 -1.11289
   0.39347 -1.13776
   0.35691 -1.15633
   0.32049 -1.17819
   0.28436 -1.20323
   0.24879 -1.23423
   0.21398 -1.26396
   0.18029 -1.29831
   0.14837 -1.34282
   0.11906 -1.38591
   0.09334 -1.42837
   0.07194 -1.47185
   0.05492 -1.54598
   0.04163 -1.62378
   0.03116 -1.67841
   0.02277 -1.80449
   0.01599 -2.00327
   0.01050 -2.24241
   0.00614 -2.54362
   0.00294 -2.45921
   0.00092 -1.93201
   0.00001 -1.13430
  -0.00005 -0.45945
   0.00070  0.10682
   0.00238  0.56132
   0.00514  0.85962
   0.00911  0.98762
   0.01429  0.99237
   0.02073  0.94593
   0.02867  0.88029
   0.03852  0.80078
   0.05095  0.70951
   0.06688  0.61522
   0.08732  0.51595
   0.11258  0.41215
   0.14206  0.31957
   0.17465  0.23848
   0.20923  0.16786
   0.24506  0.10724
   0.28165  0.05404
   0.31876  0.00776
   0.35615 -0.03563
   0.39353 -0.07640
   0.43091 -0.10734
   0.46827 -0.13838
   0.50509 -0.17320
   0.54100 -0.20190
   0.57535 -0.24896
   0.60803 -0.25957
   0.64091 -0.18775
   0.67533 -0.10895
   0.71139 -0.02754
   0.74896  0.05555
   0.78772  0.13684
   0.82638  0.21695
   0.86327  0.28562
   0.89740  0.34582
   0.92710  0.41418
   0.95209  0.45602
   0.97306  0.46439
   0.99034  0.45108
   1.00000  0.49167
