#    x        Cp  
   1.00000  0.28599
   0.99361  0.19535
   0.98319  0.11883
   0.97205  0.05678
   0.96053 -0.00009
   0.94889 -0.04282
   0.93716 -0.07116
   0.92532 -0.09294
   0.91338 -0.11537
   0.90137 -0.13458
   0.88932 -0.15367
   0.87723 -0.17341
   0.86514 -0.19365
   0.85305 -0.21267
   0.84095 -0.23262
   0.82886 -0.25247
   0.81679 -0.27261
   0.80472 -0.29243
   0.79266 -0.30994
   0.78059 -0.32971
   0.76853 -0.34896
   0.75649 -0.36911
   0.74447 -0.38822
   0.73246 -0.40789
   0.72045 -0.42538
   0.70844 -0.44280
   0.69643 -0.46013
   0.68443 -0.47775
   0.67242 -0.49362
   0.66042 -0.50996
   0.64841 -0.52647
   0.63640 -0.54143
   0.62440 -0.55809
   0.61241 -0.57440
   0.60042 -0.58981
   0.58843 -0.60349
   0.57643 -0.61636
   0.56443 -0.63120
   0.55243 -0.64600
   0.54044 -0.65741
   0.52843 -0.67053
   0.51642 -0.68335
   0.50441 -0.69625
   0.49240 -0.70838
   0.48040 -0.72169
   0.46840 -0.73481
   0.45641 -0.74778
   0.44442 -0.76004
   0.43244 -0.77155
   0.42045 -0.78150
   0.40846 -0.79468
   0.39649 -0.80851
   0.38453 -0.82011
   0.37257 -0.83141
   0.36062 -0.84233
   0.34867 -0.85424
   0.33673 -0.86752
   0.32481 -0.87902
   0.31290 -0.89163
   0.30100 -0.90477
   0.28913 -0.91910
   0.27728 -0.93418
   0.26547 -0.94844
   0.25368 -0.96163
   0.24191 -0.97672
   0.23018 -0.99163
   0.21849 -1.00886
   0.20685 -1.02607
   0.19527 -1.04427
   0.18375 -1.06174
   0.17230 -1.08046
   0.16093 -1.10148
   0.14967 -1.12321
   0.13852 -1.14414
   0.12750 -1.16656
   0.11663 -1.18775
   0.10595 -1.21154
   0.09550 -1.23279
   0.08534 -1.25962
   0.07556 -1.28639
   0.06623 -1.30908
   0.05745 -1.31934
   0.04931 -1.31775
   0.04191 -1.30349
   0.03532 -1.27903
   0.02957 -1.24135
   0.02464 -1.20309
   0.02044 -1.15573
   0.01688 -1.10511
   0.01386 -1.04429
   0.01129 -0.97472
   0.00910 -0.89001
   0.00723 -0.78990
   0.00562 -0.67140
   0.00425 -0.53499
   0.00310 -0.38225
   0.00214 -0.22606
   0.00137 -0.03724
   0.00078  0.17746
   0.00035  0.40270
   0.00009  0.61623
   0.00000  0.80607
   0.00008  0.96231
   0.00037  1.06841
   0.00085  1.10843
   0.00154  1.08617
   0.00244  1.01352
   0.00356  0.90936
   0.00491  0.79630
   0.00648  0.69418
   0.00827  0.60198
   0.01030  0.51760
   0.01262  0.44597
   0.01527  0.38319
   0.01833  0.33229
   0.02189  0.28606
   0.02606  0.24801
   0.03099  0.21511
   0.03683  0.18913
   0.04373  0.16906
   0.05175  0.15480
   0.06084  0.14568
   0.07084  0.14020
   0.08153  0.13669
   0.09269  0.13453
   0.10417  0.13458
   0.11588  0.13554
   0.12775  0.13625
   0.13972  0.13657
   0.15178  0.13781
   0.16389  0.13929
   0.17605  0.13968
   0.18824  0.14065
   0.20046  0.14281
   0.21271  0.14355
   0.22498  0.14472
   0.23725  0.14600
   0.24955  0.14828
   0.26186  0.14959
   0.27417  0.15120
   0.28651  0.15332
   0.29885  0.15523
   0.31121  0.15777
   0.32359  0.15993
   0.33597  0.16152
   0.34835  0.16357
   0.36074  0.16456
   0.37312  0.16683
   0.38551  0.16909
   0.39791  0.17090
   0.41030  0.17315
   0.42269  0.17553
   0.43507  0.17861
   0.44745  0.18110
   0.45983  0.18293
   0.47221  0.18479
   0.48459  0.18797
   0.49695  0.19022
   0.50931  0.19242
   0.52167  0.19494
   0.53402  0.19782
   0.54635  0.20002
   0.55868  0.20250
   0.57100  0.20481
   0.58333  0.20644
   0.59565  0.20932
   0.60796  0.21088
   0.62027  0.21278
   0.63259  0.21462
   0.64489  0.21699
   0.65720  0.21882
   0.66950  0.22104
   0.68179  0.22319
   0.69407  0.22534
   0.70636  0.22631
   0.71864  0.22936
   0.73091  0.23152
   0.74316  0.23347
   0.75541  0.23518
   0.76766  0.23745
   0.77990  0.23862
   0.79213  0.24077
   0.80436  0.24287
   0.81658  0.24452
   0.82878  0.24752
   0.84096  0.24854
   0.85313  0.25118
   0.86528  0.25300
   0.87740  0.25559
   0.88950  0.25704
   0.90157  0.25958
   0.91360  0.26025
   0.92559  0.26344
   0.93750  0.26503
   0.94930  0.26756
   0.96092  0.27190
   0.97226  0.27579
   0.98321  0.27623
   0.99357  0.28860
   1.00000  0.28599
