#    x        Cp  
   1.00000  0.39219
   0.99458  0.36795
   0.98607  0.35110
   0.97706  0.33611
   0.96751  0.32114
   0.95737  0.30504
   0.94658  0.28620
   0.93510  0.26340
   0.92292  0.23631
   0.91004  0.20531
   0.89651  0.17159
   0.88244  0.13702
   0.86797  0.10143
   0.85324  0.06478
   0.83834  0.02670
   0.82335 -0.01179
   0.80833 -0.05030
   0.79336 -0.08744
   0.77850 -0.12204
   0.76380 -0.15567
   0.74930 -0.20377
   0.73500 -0.33571
   0.72090 -0.57764
   0.70698 -0.63277
   0.69323 -0.63529
   0.67963 -0.63658
   0.66620 -0.63766
   0.65300 -0.63962
   0.64009 -0.64430
   0.62751 -0.65392
   0.61520 -0.67488
   0.60305 -0.70578
   0.59086 -0.72813
   0.57843 -0.73706
   0.56563 -0.73658
   0.55240 -0.73185
   0.53881 -0.72882
   0.52500 -0.72678
   0.51109 -0.72433
   0.49712 -0.72166
   0.48307 -0.71786
   0.46893 -0.71337
   0.45469 -0.70924
   0.44038 -0.70599
   0.42605 -0.70306
   0.41173 -0.69968
   0.39743 -0.69598
   0.38315 -0.69071
   0.36888 -0.68532
   0.35462 -0.67915
   0.34036 -0.67261
   0.32613 -0.66549
   0.31193 -0.65817
   0.29779 -0.65062
   0.28372 -0.64323
   0.26975 -0.63538
   0.25590 -0.62574
   0.24215 -0.61625
   0.22853 -0.60545
   0.21505 -0.59294
   0.20174 -0.58075
   0.18865 -0.56723
   0.17582 -0.55367
   0.16330 -0.53894
   0.15112 -0.52138
   0.13932 -0.50354
   0.12794 -0.48467
   0.11705 -0.46191
   0.10673 -0.43710
   0.09703 -0.41100
   0.08800 -0.38201
   0.07967 -0.35344
   0.07204 -0.32691
   0.06510 -0.30549
   0.05880 -0.28031
   0.05308 -0.25522
   0.04786 -0.22840
   0.04308 -0.19846
   0.03869 -0.16763
   0.03465 -0.13498
   0.03094 -0.10330
   0.02753 -0.07236
   0.02438 -0.04536
   0.02149 -0.02287
   0.01882 -0.00160
   0.01637  0.02055
   0.01412  0.05267
   0.01205  0.08959
   0.01015  0.13172
   0.00841  0.18495
   0.00681  0.23410
   0.00535  0.28147
   0.00406  0.34768
   0.00296  0.44334
   0.00206  0.55856
   0.00134  0.67967
   0.00077  0.77689
   0.00035  0.86310
   0.00007  0.92133
  -0.00008  0.96963
  -0.00011  0.99378
  -0.00001  0.99982
   0.00021  0.98564
   0.00055  0.95406
   0.00103  0.90668
   0.00164  0.83746
   0.00239  0.75726
   0.00329  0.66699
   0.00435  0.55780
   0.00559  0.45348
   0.00702  0.36939
   0.00864  0.31297
   0.01043  0.26280
   0.01238  0.21982
   0.01450  0.17920
   0.01679  0.14803
   0.01928  0.12092
   0.02199  0.10094
   0.02494  0.08599
   0.02814  0.06952
   0.03161  0.04606
   0.03539  0.02195
   0.03951 -0.00518
   0.04399 -0.02951
   0.04887 -0.05765
   0.05421 -0.07904
   0.06005 -0.10100
   0.06648 -0.12118
   0.07360 -0.13929
   0.08145 -0.16048
   0.09007 -0.18334
   0.09944 -0.20772
   0.10954 -0.23066
   0.12032 -0.25123
   0.13172 -0.26956
   0.14366 -0.28581
   0.15603 -0.30027
   0.16879 -0.31463
   0.18189 -0.32748
   0.19529 -0.33933
   0.20893 -0.35056
   0.22277 -0.36083
   0.23678 -0.37035
   0.25093 -0.37956
   0.26518 -0.38758
   0.27953 -0.39463
   0.29397 -0.40239
   0.30848 -0.40859
   0.32306 -0.41534
   0.33769 -0.42118
   0.35234 -0.42704
   0.36699 -0.43410
   0.38159 -0.44036
   0.39616 -0.44607
   0.41073 -0.44955
   0.42535 -0.45216
   0.44001 -0.45438
   0.45467 -0.45688
   0.46927 -0.46115
   0.48374 -0.46555
   0.49809 -0.46976
   0.51234 -0.47302
   0.52653 -0.47572
   0.54059 -0.47809
   0.55439 -0.48177
   0.56779 -0.48581
   0.58073 -0.48472
   0.59332 -0.47403
   0.60572 -0.45060
   0.61815 -0.42442
   0.63082 -0.41039
   0.64383 -0.40362
   0.65721 -0.40068
   0.67089 -0.39952
   0.68482 -0.39880
   0.69894 -0.39763
   0.71325 -0.39515
   0.72779 -0.28954
   0.74255 -0.10289
   0.75757 -0.01003
   0.77282  0.02931
   0.78822  0.05916
   0.80362  0.08943
   0.81882  0.12072
   0.83370  0.15155
   0.84824  0.18093
   0.86252  0.20838
   0.87658  0.23481
   0.89030  0.26065
   0.90351  0.28655
   0.91600  0.31138
   0.92773  0.33239
   0.93873  0.34872
   0.94911  0.36046
   0.95896  0.36763
   0.96837  0.37128
   0.97740  0.37265
   0.98610  0.37243
   0.99453  0.37243
   1.00000  0.39219
