#    x        Cp  
   1.00000 -0.08238
   0.99420 -0.08372
   0.98331 -0.08651
   0.97039 -0.08978
   0.95659 -0.09328
   0.94257 -0.09685
   0.92833 -0.10047
   0.91392 -0.10406
   0.89944 -0.10752
   0.88494 -0.11072
   0.87042 -0.11348
   0.85588 -0.11551
   0.84136 -0.11682
   0.82684 -0.12000
   0.81234 -0.12820
   0.79783 -0.13873
   0.78332 -0.15157
   0.76881 -0.16676
   0.75432 -0.18414
   0.73985 -0.20369
   0.72538 -0.22517
   0.71092 -0.24845
   0.69645 -0.27344
   0.68197 -0.29972
   0.66750 -0.32728
   0.65302 -0.35592
   0.63854 -0.38531
   0.62406 -0.41546
   0.60958 -0.44613
   0.59510 -0.47715
   0.58062 -0.50845
   0.56614 -0.53987
   0.55166 -0.57145
   0.53717 -0.60311
   0.52267 -0.63484
   0.50816 -0.66686
   0.49365 -0.69931
   0.47915 -0.73185
   0.46466 -0.76499
   0.45017 -0.79823
   0.43569 -0.83192
   0.42120 -0.86593
   0.40671 -0.90079
   0.39223 -0.93624
   0.37775 -0.97288
   0.36329 -1.01026
   0.34883 -1.04903
   0.33438 -1.08872
   0.31994 -1.13045
   0.30551 -1.17409
   0.29111 -1.22012
   0.27674 -1.26903
   0.26240 -1.32035
   0.24809 -1.37421
   0.23381 -1.43189
   0.21956 -1.49437
   0.20536 -1.56209
   0.19124 -1.63600
   0.17720 -1.71632
   0.16323 -1.80379
   0.14937 -1.90201
   0.13564 -2.01036
   0.12206 -2.13434
   0.10867 -2.27254
   0.09551 -2.43506
   0.08266 -2.62473
   0.07028 -2.84939
   0.05851 -3.10636
   0.04750 -3.38983
   0.03749 -3.70699
   0.02876 -4.06264
   0.02151 -4.57239
   0.01579 -5.68657
   0.01143 -6.70398
   0.00813 -6.81249
   0.00562 -6.94193
   0.00368 -7.13239
   0.00219 -7.45687
   0.00113 -7.96267
   0.00044 -8.50608
   0.00007 -8.93044
   0.00002 -8.68890
   0.00030 -7.39229
   0.00093 -5.78932
   0.00202 -3.73364
   0.00367 -1.75874
   0.00595 -0.43829
   0.00886  0.25625
   0.01241  0.61702
   0.01682  0.83501
   0.02241  0.95499
   0.02961  0.99821
   0.03877  0.98970
   0.04983  0.95274
   0.06224  0.90647
   0.07550  0.86008
   0.08929  0.81743
   0.10342  0.77846
   0.11776  0.74530
   0.13222  0.71404
   0.14676  0.68655
   0.16135  0.66208
   0.17598  0.63924
   0.19065  0.61855
   0.20535  0.60008
   0.22007  0.58212
   0.23480  0.56614
   0.24955  0.55106
   0.26431  0.53678
   0.27908  0.52382
   0.29387  0.51147
   0.30866  0.49988
   0.32347  0.48870
   0.33829  0.47828
   0.35311  0.46810
   0.36793  0.45875
   0.38276  0.44939
   0.39759  0.44076
   0.41241  0.43251
   0.42724  0.42444
   0.44206  0.41719
   0.45689  0.40956
   0.47170  0.40244
   0.48652  0.39561
   0.50132  0.38883
   0.51612  0.38245
   0.53091  0.37614
   0.54569  0.36985
   0.56047  0.36363
   0.57524  0.35750
   0.59000  0.35144
   0.60477  0.34518
   0.61953  0.33895
   0.63429  0.33279
   0.64905  0.32648
   0.66380  0.32056
   0.67855  0.31399
   0.69330  0.30768
   0.70804  0.30136
   0.72277  0.29487
   0.73750  0.28819
   0.75221  0.28136
   0.76692  0.27437
   0.78162  0.26656
   0.79632  0.25887
   0.81101  0.25075
   0.82569  0.24169
   0.84035  0.23295
   0.85500  0.22257
   0.86962  0.21202
   0.88422  0.19977
   0.89880  0.18645
   0.91335  0.17064
   0.92784  0.15276
   0.94223  0.13059
   0.95645  0.10147
   0.97032  0.06512
   0.98320  0.01451
   0.99414 -0.07724
   1.00000 -0.08238
