24.000   1.2638
23.000   1.2665
22.000   1.2774
21.000   1.2852
20.000   1.2809
19.000   1.2779
18.000   1.2634
17.000   1.2466
16.000   1.2186
15.000   1.1908
14.000   1.1588
13.000   1.1239
12.000   1.0975
10.000   1.0523
 9.000   1.0441
 8.000   1.0439
 7.000   0.9771
 6.000   0.8701
 5.000   0.7573
 4.000   0.6424
 3.000   0.5259
 2.000   0.4078
 1.000   0.2895
 0.000   0.1707
-1.000   0.0519
-2.000  -0.0670
-3.000  -0.1859
-4.000  -0.3040
-5.000  -0.4214
-6.000  -0.5374
-7.000  -0.6250
-8.000  -0.6913
-9.000  -0.7150
10.000  -0.7559
11.000  -0.8014
12.000  -0.8436
13.000  -0.8812
14.000  -0.9250
18.000  -1.0950
19.000  -1.1086
20.000  -1.1130
21.000  -1.1032
22.000  -1.0988
23.000  -1.0891
24.000  -1.0793
25.000  -1.0717
