#    x        Cp  
   1.00000  0.16301
   0.99361  0.13675
   0.98319  0.10447
   0.97205  0.07103
   0.96053  0.03773
   0.94889  0.00827
   0.93716 -0.01600
   0.92532 -0.03668
   0.91338 -0.05577
   0.90137 -0.07298
   0.88932 -0.08927
   0.87723 -0.10511
   0.86514 -0.12057
   0.85305 -0.13532
   0.84095 -0.14993
   0.82886 -0.16417
   0.81679 -0.17818
   0.80472 -0.19184
   0.79266 -0.20505
   0.78059 -0.21923
   0.76853 -0.23465
   0.75649 -0.25276
   0.74447 -0.27490
   0.73246 -0.30313
   0.72045 -0.33856
   0.70844 -0.38064
   0.69643 -0.42494
   0.68443 -0.45031
   0.67242 -0.45557
   0.66042 -0.46096
   0.64841 -0.46648
   0.63640 -0.47215
   0.62440 -0.47800
   0.61241 -0.48406
   0.60042 -0.49034
   0.58843 -0.49688
   0.57643 -0.50369
   0.56443 -0.51080
   0.55243 -0.51821
   0.54044 -0.52587
   0.52843 -0.53383
   0.51642 -0.54206
   0.50441 -0.55054
   0.49240 -0.55923
   0.48040 -0.56816
   0.46840 -0.57726
   0.45641 -0.58649
   0.44442 -0.59583
   0.43244 -0.60515
   0.42045 -0.61456
   0.40846 -0.62425
   0.39649 -0.63406
   0.38453 -0.64385
   0.37257 -0.65363
   0.36062 -0.66352
   0.34867 -0.67365
   0.33673 -0.68404
   0.32481 -0.69457
   0.31290 -0.70532
   0.30100 -0.71644
   0.28913 -0.72796
   0.27728 -0.73979
   0.26547 -0.75185
   0.25368 -0.76400
   0.24191 -0.77687
   0.23018 -0.79012
   0.21849 -0.80411
   0.20685 -0.81865
   0.19527 -0.83376
   0.18375 -0.84952
   0.17230 -0.86595
   0.16093 -0.88348
   0.14967 -0.90170
   0.13852 -0.92047
   0.12750 -0.94038
   0.11663 -0.96080
   0.10595 -0.98248
   0.09550 -1.00508
   0.08534 -1.02968
   0.07556 -1.05414
   0.06623 -1.07685
   0.05745 -1.09365
   0.04931 -1.10506
   0.04191 -1.10962
   0.03532 -1.10796
   0.02957 -1.10103
   0.02464 -1.09199
   0.02044 -1.07748
   0.01688 -1.06039
   0.01386 -1.03741
   0.01129 -1.00589
   0.00910 -0.96350
   0.00723 -0.90902
   0.00562 -0.84133
   0.00425 -0.75584
   0.00310 -0.65665
   0.00214 -0.54339
   0.00137 -0.39511
   0.00078 -0.21270
   0.00035  0.00083
   0.00009  0.21772
   0.00000  0.43736
   0.00008  0.65072
   0.00037  0.82919
   0.00085  0.94748
   0.00154  0.99763
   0.00244  0.98614
   0.00356  0.93081
   0.00491  0.85176
   0.00648  0.76883
   0.00827  0.69017
   0.01030  0.61405
   0.01262  0.54770
   0.01527  0.48723
   0.01833  0.43437
   0.02189  0.38698
   0.02606  0.34535
   0.03099  0.30813
   0.03683  0.27655
   0.04373  0.24970
   0.05175  0.22875
   0.06084  0.21188
   0.07084  0.19935
   0.08153  0.18960
   0.09269  0.18191
   0.10417  0.17643
   0.11588  0.17252
   0.12775  0.16893
   0.13972  0.16618
   0.15178  0.16382
   0.16389  0.16198
   0.17605  0.16016
   0.18824  0.15871
   0.20046  0.15781
   0.21271  0.15673
   0.22498  0.15586
   0.23725  0.15530
   0.24955  0.15517
   0.26186  0.15483
   0.27417  0.15479
   0.28651  0.15496
   0.29885  0.15518
   0.31121  0.15566
   0.32359  0.15611
   0.33597  0.15654
   0.34835  0.15692
   0.36074  0.15729
   0.37312  0.15787
   0.38551  0.15855
   0.39791  0.15920
   0.41030  0.16004
   0.42269  0.16095
   0.43507  0.16207
   0.44745  0.16310
   0.45983  0.16406
   0.47221  0.16498
   0.48459  0.16618
   0.49695  0.16725
   0.50931  0.16835
   0.52167  0.16947
   0.53402  0.17071
   0.54635  0.17180
   0.55868  0.17292
   0.57100  0.17399
   0.58333  0.17492
   0.59565  0.17601
   0.60796  0.17687
   0.62027  0.17775
   0.63259  0.17860
   0.64489  0.17951
   0.65720  0.18036
   0.66950  0.18123
   0.68179  0.18206
   0.69407  0.18286
   0.70636  0.18350
   0.71864  0.18439
   0.73091  0.18514
   0.74316  0.18582
   0.75541  0.18642
   0.76766  0.18700
   0.77990  0.18743
   0.79213  0.18790
   0.80436  0.18833
   0.81658  0.18866
   0.82878  0.18907
   0.84096  0.18916
   0.85313  0.18933
   0.86528  0.18929
   0.87740  0.18918
   0.88950  0.18875
   0.90157  0.18820
   0.91360  0.18716
   0.92559  0.18609
   0.93750  0.18442
   0.94930  0.18232
   0.96092  0.17971
   0.97226  0.17584
   0.98321  0.16992
   0.99357  0.16228
   1.00000  0.16301
