#    x        Cp  
   1.00000  0.18897
   0.99361  0.15049
   0.98319  0.10558
   0.97205  0.06374
   0.96053  0.02450
   0.94889 -0.00660
   0.93716 -0.02916
   0.92532 -0.04668
   0.91338 -0.06314
   0.90137 -0.07743
   0.88932 -0.09116
   0.87723 -0.10503
   0.86514 -0.11875
   0.85305 -0.13199
   0.84095 -0.14526
   0.82886 -0.15856
   0.81679 -0.17181
   0.80472 -0.18468
   0.79266 -0.19625
   0.78059 -0.20880
   0.76853 -0.22090
   0.75649 -0.23341
   0.74447 -0.24520
   0.73246 -0.25676
   0.72045 -0.26708
   0.70844 -0.27672
   0.69643 -0.28620
   0.68443 -0.29486
   0.67242 -0.30232
   0.66042 -0.30911
   0.64841 -0.31580
   0.63640 -0.32496
   0.62440 -0.34711
   0.61241 -0.38180
   0.60042 -0.38587
   0.58843 -0.38890
   0.57643 -0.39356
   0.56443 -0.39934
   0.55243 -0.40548
   0.54044 -0.41099
   0.52843 -0.41698
   0.51642 -0.42292
   0.50441 -0.42885
   0.49240 -0.43466
   0.48040 -0.44060
   0.46840 -0.44651
   0.45641 -0.45210
   0.44442 -0.45752
   0.43244 -0.46234
   0.42045 -0.46679
   0.40846 -0.47202
   0.39649 -0.47735
   0.38453 -0.48191
   0.37257 -0.48610
   0.36062 -0.48997
   0.34867 -0.49422
   0.33673 -0.49857
   0.32481 -0.50243
   0.31290 -0.50653
   0.30100 -0.51057
   0.28913 -0.51499
   0.27728 -0.51951
   0.26547 -0.52339
   0.25368 -0.52661
   0.24191 -0.53030
   0.23018 -0.53375
   0.21849 -0.53774
   0.20685 -0.54137
   0.19527 -0.54486
   0.18375 -0.54754
   0.17230 -0.55047
   0.16093 -0.55334
   0.14967 -0.55566
   0.13852 -0.55670
   0.12750 -0.55733
   0.11663 -0.55579
   0.10595 -0.55379
   0.09550 -0.54925
   0.08534 -0.54484
   0.07556 -0.53697
   0.06623 -0.52420
   0.05745 -0.50210
   0.04931 -0.47103
   0.04191 -0.43031
   0.03532 -0.38195
   0.02957 -0.32539
   0.02464 -0.26642
   0.02044 -0.20134
   0.01688 -0.13378
   0.01386 -0.06026
   0.01129  0.01864
   0.00910  0.10402
   0.00723  0.19759
   0.00562  0.29744
   0.00425  0.40557
   0.00310  0.51596
   0.00214  0.62755
   0.00137  0.74023
   0.00078  0.84724
   0.00035  0.93516
   0.00009  0.98945
   0.00000  0.99647
   0.00008  0.94208
   0.00037  0.82490
   0.00085  0.66443
   0.00154  0.47379
   0.00244  0.27127
   0.00356  0.08967
   0.00491 -0.04709
   0.00648 -0.12790
   0.00827 -0.18605
   0.01030 -0.23029
   0.01262 -0.25761
   0.01527 -0.27332
   0.01833 -0.27696
   0.02189 -0.27649
   0.02606 -0.27034
   0.03099 -0.26047
   0.03683 -0.24569
   0.04373 -0.22809
   0.05175 -0.20747
   0.06084 -0.18587
   0.07084 -0.16463
   0.08153 -0.14548
   0.09269 -0.12808
   0.10417 -0.11200
   0.11588 -0.09727
   0.12775 -0.08438
   0.13972 -0.07329
   0.15178 -0.06292
   0.16389 -0.05351
   0.17605 -0.04537
   0.18824 -0.03783
   0.20046 -0.03020
   0.21271 -0.02376
   0.22498 -0.01757
   0.23725 -0.01179
   0.24955 -0.00587
   0.26186 -0.00075
   0.27417  0.00420
   0.28651  0.00878
   0.29885  0.01269
   0.31121  0.01541
   0.32359  0.01726
   0.33597  0.03736
   0.34835  0.04810
   0.36074  0.05086
   0.37312  0.05284
   0.38551  0.05522
   0.39791  0.05762
   0.41030  0.06056
   0.42269  0.06394
   0.43507  0.06790
   0.44745  0.07147
   0.45983  0.07460
   0.47221  0.07782
   0.48459  0.08181
   0.49695  0.08524
   0.50931  0.08866
   0.52167  0.09219
   0.53402  0.09597
   0.54635  0.09928
   0.55868  0.10269
   0.57100  0.10591
   0.58333  0.10870
   0.59565  0.11216
   0.60796  0.11494
   0.62027  0.11764
   0.63259  0.12044
   0.64489  0.12344
   0.65720  0.12622
   0.66950  0.12911
   0.68179  0.13197
   0.69407  0.13475
   0.70636  0.13699
   0.71864  0.14010
   0.73091  0.14297
   0.74316  0.14559
   0.75541  0.14795
   0.76766  0.15071
   0.77990  0.15278
   0.79213  0.15535
   0.80436  0.15787
   0.81658  0.16026
   0.82878  0.16312
   0.84096  0.16517
   0.85313  0.16783
   0.86528  0.17014
   0.87740  0.17262
   0.88950  0.17471
   0.90157  0.17687
   0.91360  0.17837
   0.92559  0.18072
   0.93750  0.18234
   0.94930  0.18404
   0.96092  0.18619
   0.97226  0.18735
   0.98321  0.18548
   0.99357  0.18390
   1.00000  0.18897
