1.00000 0.00000
0.99515 0.00083
0.98749 0.00222
0.97933 0.00381
0.97059 0.00563
0.96121 0.00772
0.95113 0.01012
0.94030 0.01289
0.92870 0.01604
0.91633 0.01956
0.90325 0.02343
0.88958 0.02755
0.87545 0.03189
0.86103 0.03640
0.84642 0.04105
0.83168 0.04579
0.81686 0.05058
0.80197 0.05537
0.78707 0.06010
0.77220 0.06474
0.75741 0.06927
0.74274 0.07367
0.72823 0.07791
0.71391 0.08198
0.69979 0.08586
0.68586 0.08954
0.67214 0.09300
0.65863 0.09624
0.64537 0.09922
0.63240 0.10193
0.61968 0.10436
0.60715 0.10650
0.59469 0.10835
0.58214 0.10994
0.56939 0.11128
0.55633 0.11242
0.54293 0.11338
0.52916 0.11416
0.51505 0.11479
0.50068 0.11528
0.48618 0.11566
0.4717  0.11591
0.45729 0.11601
0.44294 0.11595
0.42860 0.11572
0.41421 0.11534
0.39974 0.11479
0.38521 0.11409
0.37064 0.11324
0.35606 0.11225
0.34151 0.11113
0.32703 0.10986
0.31264 0.10846
0.29833 0.10691
0.28408 0.10521
0.26990 0.10336
0.25579 0.10137
0.24183 0.09924
0.22808 0.09698
0.21457 0.09459
0.20131 0.09206
0.18827 0.08938
0.17543 0.08655
0.16283 0.08360
0.15056 0.08054
0.13874 0.07744
0.12747 0.07430
0.11681 0.07114
0.10679 0.06797
0.09739 0.06480
0.08859 0.06166
0.08041 0.05859
0.07289 0.05567
0.06604 0.05292
0.05982 0.05031
0.05417 0.04782
0.04900 0.04543
0.04425 0.04312
0.03987 0.04087
0.03582 0.03871
0.03208 0.03661
0.02863 0.03460
0.02543 0.03267
0.02248 0.03081
0.01976 0.02901
0.01725 0.02725
0.01495 0.02551
0.01283 0.02378
0.01088 0.02205
0.00909 0.02033
0.00742 0.01862
0.00589 0.01692
0.00455 0.01518
0.00341 0.01339
0.00247 0.01157
0.00170 0.00973
0.00108 0.00788
0.00062 0.00602
0.00028 0.00416
0.00008 0.00230
0.00000 0.00044
0.00005 -0.00142
0.00021 -0.00328
0.00052 -0.00513
0.00095 -0.00697
0.00154 -0.00880
0.00230 -0.01059
0.00323 -0.01234
0.00437 -0.01402
0.00574 -0.01562
0.00732 -0.01714
0.00905 -0.01864
0.01091 -0.02013
0.01292 -0.02160
0.01509 -0.02306
0.01744 -0.02451
0.01998 -0.02596
0.02272 -0.02743
0.02569 -0.02895
0.02889 -0.03051
0.03234 -0.03213
0.03607 -0.03381
0.04012 -0.03555
0.04450 -0.03735
0.04925 -0.03921
0.05442 -0.04115
0.06006 -0.04317
0.06624 -0.04528
0.07303 -0.04748
0.08872 -0.05219
0.09772 -0.05469
0.10751 -0.05727
0.11805 -0.05990
0.12922 -0.06253
0.14092 -0.06511
0.15304 -0.06761
0.16556 -0.07002
0.17847 -0.07232
0.19176 -0.07452
0.20543 -0.07661
0.21947 -0.07861
0.23381 -0.08051
0.24837 -0.08231
0.26301 -0.08400
0.27762 -0.08557
0.29218 -0.08700
0.30673 -0.08827
0.32143 -0.08939
0.33632 -0.09038
0.35137 -0.09128
0.36643 -0.09208
0.38137 -0.09275
0.39616 -0.09329
0.41091 -0.09366
0.42572 -0.09389
0.44066 -0.09399
0.45568 -0.09398
0.47068 -0.09387
0.48555 -0.09364
0.50024 -0.09329
0.51475 -0.09281
0.52909 -0.09220
0.54320 -0.09143
0.55702 -0.09051
0.57046 -0.08944
0.58353 -0.08817
0.59635 -0.08668
0.60907 -0.08492
0.62189 -0.08287
0.63497 -0.08054
0.64838 -0.07793
0.66212 -0.07507
0.67613 -0.07199
0.69033 -0.06872
0.70471 -0.06525
0.71928 -0.06161
0.73407 -0.05781
0.74908 -0.05385
0.76433 -0.04975
0.77978 -0.04554
0.79534 -0.04128
0.81085 -0.03703
0.82614 -0.03287
0.84109 -0.02886
0.85570 -0.02501
0.86996 -0.02135
0.88383 -0.01789
0.89716 -0.01467
0.90982 -0.01173
0.92172 -0.00913
0.93286 -0.00691
0.94330 -0.00505
0.95311 -0.00355
0.96238 -0.00238
0.97116 -0.00149
0.97951 -0.00083
0.98747 -0.00037
0.99509 -0.00010
1.00000 0.00000

