#    x        Cp  
   1.00000  0.22902
   0.99361  0.16460
   0.98319  0.10901
   0.97205  0.06623
   0.96053  0.02682
   0.94889 -0.00030
   0.93716 -0.01724
   0.92532 -0.02872
   0.91338 -0.04085
   0.90137 -0.05055
   0.88932 -0.06014
   0.87723 -0.07066
   0.86514 -0.08075
   0.85305 -0.09087
   0.84095 -0.10054
   0.82886 -0.11085
   0.81679 -0.12104
   0.80472 -0.13086
   0.79266 -0.13904
   0.78059 -0.14865
   0.76853 -0.15751
   0.75649 -0.16726
   0.74447 -0.17633
   0.73246 -0.18493
   0.72045 -0.19272
   0.70844 -0.19966
   0.69643 -0.20722
   0.68443 -0.21382
   0.67242 -0.22034
   0.66042 -0.22613
   0.64841 -0.23206
   0.63640 -0.23721
   0.62440 -0.24292
   0.61241 -0.24872
   0.60042 -0.25290
   0.58843 -0.25664
   0.57643 -0.25965
   0.56443 -0.26361
   0.55243 -0.26745
   0.54044 -0.26875
   0.52843 -0.27136
   0.51642 -0.27325
   0.50441 -0.27519
   0.49240 -0.27666
   0.48040 -0.27808
   0.46840 -0.27973
   0.45641 -0.28071
   0.44442 -0.28133
   0.43244 -0.28085
   0.42045 -0.27976
   0.40846 -0.27985
   0.39649 -0.28008
   0.38453 -0.27891
   0.37257 -0.27705
   0.36062 -0.27478
   0.34867 -0.27259
   0.33673 -0.27072
   0.32481 -0.26755
   0.31290 -0.26441
   0.30100 -0.26110
   0.28913 -0.25780
   0.27728 -0.25439
   0.26547 -0.24970
   0.25368 -0.24384
   0.24191 -0.23822
   0.23018 -0.23152
   0.21849 -0.22492
   0.20685 -0.21736
   0.19527 -0.20886
   0.18375 -0.19889
   0.17230 -0.18769
   0.16093 -0.17589
   0.14967 -0.16238
   0.13852 -0.14627
   0.12750 -0.12813
   0.11663 -0.10658
   0.10595 -0.08252
   0.09550 -0.05361
   0.08534 -0.02220
   0.07556  0.01448
   0.06623  0.05823
   0.05745  0.11159
   0.04931  0.17414
   0.04191  0.24491
   0.03532  0.32167
   0.02957  0.40316
   0.02464  0.48467
   0.02044  0.56646
   0.01688  0.64614
   0.01386  0.72329
   0.01129  0.79635
   0.00910  0.86343
   0.00723  0.92192
   0.00562  0.96774
   0.00425  0.99522
   0.00310  0.99714
   0.00214  0.96343
   0.00137  0.88176
   0.00078  0.73815
   0.00035  0.52314
   0.00009  0.21723
   0.00000 -0.18284
   0.00008 -0.67288
   0.00037 -1.15868
   0.00085 -1.55342
   0.00154 -1.89009
   0.00244 -2.16971
   0.00356 -2.32201
   0.00491 -2.31965
   0.00648 -2.20074
   0.00827 -2.07204
   0.01030 -1.95548
   0.01262 -1.82390
   0.01527 -1.69295
   0.01833 -1.55893
   0.02189 -1.43633
   0.02606 -1.31502
   0.03099 -1.20058
   0.03683 -1.08820
   0.04373 -0.98119
   0.05175 -0.88074
   0.06084 -0.78879
   0.07084 -0.70750
   0.08153 -0.63802
   0.09269 -0.57892
   0.10417 -0.52679
   0.11588 -0.48122
   0.12775 -0.44262
   0.13972 -0.40943
   0.15178 -0.37930
   0.16389 -0.35207
   0.17605 -0.32908
   0.18824 -0.30761
   0.20046 -0.28670
   0.21271 -0.26905
   0.22498 -0.25235
   0.23725 -0.23687
   0.24955 -0.22117
   0.26186 -0.20758
   0.27417 -0.19447
   0.28651 -0.18142
   0.29885 -0.16957
   0.31121 -0.15738
   0.32359 -0.14620
   0.33597 -0.13614
   0.34835 -0.12618
   0.36074 -0.11729
   0.37312 -0.10797
   0.38551 -0.09874
   0.39791 -0.09019
   0.41030 -0.08174
   0.42269 -0.07302
   0.43507 -0.06424
   0.44745 -0.05600
   0.45983 -0.04899
   0.47221 -0.04166
   0.48459 -0.03369
   0.49695 -0.02650
   0.50931 -0.01964
   0.52167 -0.01251
   0.53402 -0.00530
   0.54635  0.00117
   0.55868  0.00788
   0.57100  0.01414
   0.58333  0.01971
   0.59565  0.02618
   0.60796  0.03206
   0.62027  0.03712
   0.63259  0.04269
   0.64489  0.04847
   0.65720  0.05385
   0.66950  0.05940
   0.68179  0.06494
   0.69407  0.07030
   0.70636  0.07483
   0.71864  0.08045
   0.73091  0.08608
   0.74316  0.09117
   0.75541  0.09562
   0.76766  0.10137
   0.77990  0.10541
   0.79213  0.11063
   0.80436  0.11558
   0.81658  0.12059
   0.82878  0.12611
   0.84096  0.13066
   0.85313  0.13620
   0.86528  0.14127
   0.87740  0.14651
   0.88950  0.15190
   0.90157  0.15685
   0.91360  0.16155
   0.92559  0.16781
   0.93750  0.17343
   0.94930  0.17949
   0.96092  0.18780
   0.97226  0.19687
   0.98321  0.20175
   0.99357  0.21976
   1.00000  0.22902
