#    x        Cp  
   1.00000  0.23329
   0.99361  0.15968
   0.98319  0.09806
   0.97205  0.04919
   0.96053  0.00477
   0.94889 -0.02774
   0.93716 -0.04891
   0.92532 -0.06474
   0.91338 -0.08106
   0.90137 -0.09481
   0.88932 -0.10842
   0.87723 -0.12260
   0.86514 -0.13692
   0.85305 -0.15049
   0.84095 -0.16445
   0.82886 -0.17846
   0.81679 -0.19256
   0.80472 -0.20635
   0.79266 -0.21836
   0.78059 -0.23197
   0.76853 -0.24506
   0.75649 -0.25885
   0.74447 -0.27183
   0.73246 -0.28496
   0.72045 -0.29664
   0.70844 -0.30803
   0.69643 -0.31950
   0.68443 -0.33085
   0.67242 -0.34118
   0.66042 -0.35156
   0.64841 -0.36204
   0.63640 -0.37146
   0.62440 -0.38190
   0.61241 -0.39215
   0.60042 -0.40148
   0.58843 -0.40974
   0.57643 -0.41737
   0.56443 -0.42626
   0.55243 -0.43508
   0.54044 -0.44143
   0.52843 -0.44900
   0.51642 -0.45621
   0.50441 -0.46346
   0.49240 -0.47016
   0.48040 -0.47745
   0.46840 -0.48468
   0.45641 -0.49163
   0.44442 -0.49811
   0.43244 -0.50389
   0.42045 -0.50869
   0.40846 -0.51544
   0.39649 -0.52254
   0.38453 -0.52812
   0.37257 -0.53334
   0.36062 -0.53824
   0.34867 -0.54364
   0.33673 -0.54980
   0.32481 -0.55470
   0.31290 -0.56013
   0.30100 -0.56576
   0.28913 -0.57196
   0.27728 -0.57847
   0.26547 -0.58419
   0.25368 -0.58904
   0.24191 -0.59485
   0.23018 -0.60023
   0.21849 -0.60673
   0.20685 -0.61290
   0.19527 -0.61924
   0.18375 -0.62475
   0.17230 -0.63045
   0.16093 -0.63699
   0.14967 -0.64329
   0.13852 -0.64836
   0.12750 -0.65342
   0.11663 -0.65677
   0.10595 -0.66042
   0.09550 -0.66126
   0.08534 -0.66364
   0.07556 -0.66405
   0.06623 -0.66003
   0.05745 -0.64695
   0.04931 -0.62506
   0.04191 -0.59408
   0.03532 -0.55557
   0.02957 -0.50832
   0.02464 -0.45917
   0.02044 -0.40397
   0.01688 -0.34574
   0.01386 -0.28110
   0.01129 -0.21056
   0.00910 -0.13122
   0.00723 -0.04268
   0.00562  0.05628
   0.00425  0.16504
   0.00310  0.28230
   0.00214  0.40223
   0.00137  0.53420
   0.00078  0.67150
   0.00035  0.80114
   0.00009  0.90842
   0.00000  0.97906
   0.00008  0.99918
   0.00037  0.95679
   0.00085  0.85785
   0.00154  0.71785
   0.00244  0.55100
   0.00356  0.38718
   0.00491  0.25234
   0.00648  0.15829
   0.00827  0.08504
   0.01030  0.02391
   0.01262 -0.01928
   0.01527 -0.05181
   0.01833 -0.07175
   0.02189 -0.08796
   0.02606 -0.09664
   0.03099 -0.10143
   0.03683 -0.10055
   0.04373 -0.09559
   0.05175 -0.08710
   0.06084 -0.07612
   0.07084 -0.06429
   0.08153 -0.05312
   0.09269 -0.04288
   0.10417 -0.03240
   0.11588 -0.02252
   0.12775 -0.01415
   0.13972 -0.00708
   0.15178  0.00002
   0.16389  0.00670
   0.17605  0.01180
   0.18824  0.01699
   0.20046  0.02287
   0.21271  0.02714
   0.22498  0.03150
   0.23725  0.03568
   0.24955  0.04058
   0.26186  0.04439
   0.27417  0.04831
   0.28651  0.05255
   0.29885  0.05641
   0.31121  0.06075
   0.32359  0.06462
   0.33597  0.06789
   0.34835  0.07144
   0.36074  0.07406
   0.37312  0.07762
   0.38551  0.08115
   0.39791  0.08425
   0.41030  0.08760
   0.42269  0.09111
   0.43507  0.09509
   0.44745  0.09857
   0.45983  0.10134
   0.47221  0.10421
   0.48459  0.10809
   0.49695  0.11118
   0.50931  0.11417
   0.52167  0.11743
   0.53402  0.12095
   0.54635  0.12385
   0.55868  0.12700
   0.57100  0.12994
   0.58333  0.13228
   0.59565  0.13563
   0.60796  0.13800
   0.62027  0.14040
   0.63259  0.14288
   0.64489  0.14576
   0.65720  0.14819
   0.66950  0.15092
   0.68179  0.15360
   0.69407  0.15624
   0.70636  0.15793
   0.71864  0.16121
   0.73091  0.16393
   0.74316  0.16639
   0.75541  0.16854
   0.76766  0.17135
   0.77990  0.17306
   0.79213  0.17568
   0.80436  0.17821
   0.81658  0.18046
   0.82878  0.18371
   0.84096  0.18544
   0.85313  0.18847
   0.86528  0.19084
   0.87740  0.19376
   0.88950  0.19599
   0.90157  0.19881
   0.91360  0.20037
   0.92559  0.20393
   0.93750  0.20630
   0.94930  0.20940
   0.96092  0.21420
   0.97226  0.21890
   0.98321  0.22037
   0.99357  0.23272
   1.00000  0.23329
