#    x        Cp  
   1.00000  0.17757
   0.99361  0.14553
   0.98319  0.10648
   0.97205  0.06743
   0.96053  0.02949
   0.94889 -0.00256
   0.93716 -0.02749
   0.92532 -0.04788
   0.91338 -0.06679
   0.90137 -0.08357
   0.88932 -0.09961
   0.87723 -0.11548
   0.86514 -0.13122
   0.85305 -0.14629
   0.84095 -0.16149
   0.82886 -0.17653
   0.81679 -0.19148
   0.80472 -0.20607
   0.79266 -0.21952
   0.78059 -0.23373
   0.76853 -0.24761
   0.75649 -0.26171
   0.74447 -0.27513
   0.73246 -0.28840
   0.72045 -0.30041
   0.70844 -0.31188
   0.69643 -0.32302
   0.68443 -0.33369
   0.67242 -0.34318
   0.66042 -0.35250
   0.64841 -0.36187
   0.63640 -0.37218
   0.62440 -0.38794
   0.61241 -0.41322
   0.60042 -0.44682
   0.58843 -0.47257
   0.57643 -0.47494
   0.56443 -0.47985
   0.55243 -0.48585
   0.54044 -0.49217
   0.52843 -0.49908
   0.51642 -0.50627
   0.50441 -0.51375
   0.49240 -0.52130
   0.48040 -0.52917
   0.46840 -0.53711
   0.45641 -0.54504
   0.44442 -0.55290
   0.43244 -0.56055
   0.42045 -0.56815
   0.40846 -0.57623
   0.39649 -0.58435
   0.38453 -0.59222
   0.37257 -0.59992
   0.36062 -0.60761
   0.34867 -0.61549
   0.33673 -0.62375
   0.32481 -0.63178
   0.31290 -0.64020
   0.30100 -0.64876
   0.28913 -0.65787
   0.27728 -0.66713
   0.26547 -0.67623
   0.25368 -0.68515
   0.24191 -0.69481
   0.23018 -0.70458
   0.21849 -0.71510
   0.20685 -0.72589
   0.19527 -0.73686
   0.18375 -0.74822
   0.17230 -0.75970
   0.16093 -0.77239
   0.14967 -0.78505
   0.13852 -0.79769
   0.12750 -0.81052
   0.11663 -0.82344
   0.10595 -0.83686
   0.09550 -0.84925
   0.08534 -0.86431
   0.07556 -0.87769
   0.06623 -0.88828
   0.05745 -0.89119
   0.04931 -0.88717
   0.04191 -0.87460
   0.03532 -0.85532
   0.02957 -0.82984
   0.02464 -0.79957
   0.02044 -0.76657
   0.01688 -0.72834
   0.01386 -0.68480
   0.01129 -0.63179
   0.00910 -0.57248
   0.00723 -0.49939
   0.00562 -0.41221
   0.00425 -0.31033
   0.00310 -0.19799
   0.00214 -0.07830
   0.00137  0.07157
   0.00078  0.24208
   0.00035  0.42259
   0.00009  0.60415
   0.00000  0.76499
   0.00008  0.89565
   0.00037  0.98017
   0.00085  0.99877
   0.00154  0.95801
   0.00244  0.87128
   0.00356  0.75882
   0.00491  0.64514
   0.00648  0.54816
   0.00827  0.46347
   0.01030  0.38811
   0.01262  0.32610
   0.01527  0.27362
   0.01833  0.23065
   0.02189  0.19379
   0.02606  0.16435
   0.03099  0.13894
   0.03683  0.11972
   0.04373  0.10501
   0.05175  0.09536
   0.06084  0.08939
   0.07084  0.08697
   0.08153  0.08578
   0.09269  0.08519
   0.10417  0.08639
   0.11588  0.08804
   0.12775  0.08936
   0.13972  0.09077
   0.15178  0.09237
   0.16389  0.09402
   0.17605  0.09511
   0.18824  0.09657
   0.20046  0.09834
   0.21271  0.09960
   0.22498  0.10095
   0.23725  0.10243
   0.24955  0.10421
   0.26186  0.10576
   0.27417  0.10736
   0.28651  0.10921
   0.29885  0.11104
   0.31121  0.11306
   0.32359  0.11494
   0.33597  0.11664
   0.34835  0.11826
   0.36074  0.11976
   0.37312  0.12150
   0.38551  0.12343
   0.39791  0.12501
   0.41030  0.12706
   0.42269  0.12899
   0.43507  0.13112
   0.44745  0.13326
   0.45983  0.13506
   0.47221  0.13689
   0.48459  0.13903
   0.49695  0.14102
   0.50931  0.14294
   0.52167  0.14494
   0.53402  0.14703
   0.54635  0.14893
   0.55868  0.15085
   0.57100  0.15268
   0.58333  0.15435
   0.59565  0.15621
   0.60796  0.15777
   0.62027  0.15934
   0.63259  0.16091
   0.64489  0.16252
   0.65720  0.16409
   0.66950  0.16568
   0.68179  0.16722
   0.69407  0.16874
   0.70636  0.17004
   0.71864  0.17168
   0.73091  0.17318
   0.74316  0.17458
   0.75541  0.17589
   0.76766  0.17722
   0.77990  0.17834
   0.79213  0.17959
   0.80436  0.18081
   0.81658  0.18193
   0.82878  0.18322
   0.84096  0.18413
   0.85313  0.18521
   0.86528  0.18610
   0.87740  0.18699
   0.88950  0.18756
   0.90157  0.18810
   0.91360  0.18816
   0.92559  0.18840
   0.93750  0.18810
   0.94930  0.18755
   0.96092  0.18676
   0.97226  0.18488
   0.98321  0.18088
   0.99357  0.17559
   1.00000  0.17757
