#    x        Cp  
   1.00000  0.24646
   0.99361  0.16429
   0.98319  0.09715
   0.97205  0.04254
   0.96053 -0.00661
   0.94889 -0.04437
   0.93716 -0.06976
   0.92532 -0.08999
   0.91338 -0.11055
   0.90137 -0.12844
   0.88932 -0.14618
   0.87723 -0.16410
   0.86514 -0.18279
   0.85305 -0.19990
   0.84095 -0.21830
   0.82886 -0.23614
   0.81679 -0.25432
   0.80472 -0.27223
   0.79266 -0.28826
   0.78059 -0.30608
   0.76853 -0.32363
   0.75649 -0.34165
   0.74447 -0.35876
   0.73246 -0.37672
   0.72045 -0.39254
   0.70844 -0.40871
   0.69643 -0.42436
   0.68443 -0.44085
   0.67242 -0.45530
   0.66042 -0.47068
   0.64841 -0.48611
   0.63640 -0.50019
   0.62440 -0.51582
   0.61241 -0.53097
   0.60042 -0.54600
   0.58843 -0.55929
   0.57643 -0.57207
   0.56443 -0.58647
   0.55243 -0.60087
   0.54044 -0.61293
   0.52843 -0.62612
   0.51642 -0.63938
   0.50441 -0.65269
   0.49240 -0.66539
   0.48040 -0.67941
   0.46840 -0.69307
   0.45641 -0.70694
   0.44442 -0.72023
   0.43244 -0.73334
   0.42045 -0.74509
   0.40846 -0.75968
   0.39649 -0.77491
   0.38453 -0.78851
   0.37257 -0.80221
   0.36062 -0.81576
   0.34867 -0.83033
   0.33673 -0.84623
   0.32481 -0.86099
   0.31290 -0.87696
   0.30100 -0.89363
   0.28913 -0.91161
   0.27728 -0.93049
   0.26547 -0.94932
   0.25368 -0.96777
   0.24191 -0.98816
   0.23018 -1.00912
   0.21849 -1.03257
   0.20685 -1.05672
   0.19527 -1.08264
   0.18375 -1.10885
   0.17230 -1.13737
   0.16093 -1.16895
   0.14967 -1.20268
   0.13852 -1.23756
   0.12750 -1.27583
   0.11663 -1.31559
   0.10595 -1.36053
   0.09550 -1.40698
   0.08534 -1.46229
   0.07556 -1.52277
   0.06623 -1.58597
   0.05745 -1.64552
   0.04931 -1.70256
   0.04191 -1.75627
   0.03532 -1.80835
   0.02957 -1.85512
   0.02464 -1.90756
   0.02044 -1.95709
   0.01688 -2.00951
   0.01386 -2.05739
   0.01129 -2.10294
   0.00910 -2.13788
   0.00723 -2.16203
   0.00562 -2.16986
   0.00425 -2.15907
   0.00310 -2.12847
   0.00214 -2.10029
   0.00137 -2.00805
   0.00078 -1.84208
   0.00035 -1.60003
   0.00009 -1.31745
   0.00000 -0.99247
   0.00008 -0.61982
   0.00037 -0.19006
   0.00085  0.22368
   0.00154  0.54536
   0.00244  0.77349
   0.00356  0.91513
   0.00491  0.98435
   0.00648  0.99976
   0.00827  0.98258
   0.01030  0.94705
   0.01262  0.90161
   0.01527  0.85057
   0.01833  0.79868
   0.02189  0.74562
   0.02606  0.69392
   0.03099  0.64353
   0.03683  0.59592
   0.04373  0.55180
   0.05175  0.51218
   0.06084  0.47774
   0.07084  0.44835
   0.08153  0.42332
   0.09269  0.40209
   0.10417  0.38480
   0.11588  0.37020
   0.12775  0.35738
   0.13972  0.34581
   0.15178  0.33613
   0.16389  0.32761
   0.17605  0.31934
   0.18824  0.31218
   0.20046  0.30646
   0.21271  0.30036
   0.22498  0.29504
   0.23725  0.29027
   0.24955  0.28651
   0.26186  0.28244
   0.27417  0.27888
   0.28651  0.27590
   0.29885  0.27315
   0.31121  0.27095
   0.32359  0.26872
   0.33597  0.26628
   0.34835  0.26441
   0.36074  0.26172
   0.37312  0.26034
   0.38551  0.25897
   0.39791  0.25736
   0.41030  0.25629
   0.42269  0.25526
   0.43507  0.25501
   0.44745  0.25429
   0.45983  0.25334
   0.47221  0.25225
   0.48459  0.25246
   0.49695  0.25190
   0.50931  0.25142
   0.52167  0.25120
   0.53402  0.25136
   0.54635  0.25103
   0.55868  0.25094
   0.57100  0.25084
   0.58333  0.25024
   0.59565  0.25072
   0.60796  0.24988
   0.62027  0.24982
   0.63259  0.24945
   0.64489  0.24962
   0.65720  0.24931
   0.66950  0.24941
   0.68179  0.24941
   0.69407  0.24950
   0.70636  0.24852
   0.71864  0.24959
   0.73091  0.24955
   0.74316  0.24951
   0.75541  0.24948
   0.76766  0.24950
   0.77990  0.24899
   0.79213  0.24912
   0.80436  0.24932
   0.81658  0.24892
   0.82878  0.24996
   0.84096  0.24898
   0.85313  0.24955
   0.86528  0.24931
   0.87740  0.24996
   0.88950  0.24910
   0.90157  0.24982
   0.91360  0.24829
   0.92559  0.24918
   0.93750  0.24836
   0.94930  0.24849
   0.96092  0.24977
   0.97226  0.25009
   0.98321  0.24813
   0.99357  0.25468
   1.00000  0.24646
