#    x        Cp  
   1.00000  0.07368
   0.99458  0.07208
   0.98607  0.06887
   0.97706  0.06540
   0.96751  0.06169
   0.95737  0.05775
   0.94658  0.05358
   0.93510  0.04917
   0.92292  0.04452
   0.91004  0.03964
   0.89651  0.03456
   0.88244  0.02933
   0.86797  0.02402
   0.85324  0.01871
   0.83834  0.01343
   0.82335  0.00825
   0.80833  0.00321
   0.79336 -0.00158
   0.77850 -0.00598
   0.76380 -0.00966
   0.74930 -0.01146
   0.73500 -0.00522
   0.72090 -0.01188
   0.70698 -0.04860
   0.69323 -0.10509
   0.67963 -0.17706
   0.66620 -0.25867
   0.65300 -0.34467
   0.64009 -0.43121
   0.62751 -0.51578
   0.61520 -0.59278
   0.60305 -0.65980
   0.59086 -0.71089
   0.57843 -0.74706
   0.56563 -0.77441
   0.55240 -0.79678
   0.53881 -0.82185
   0.52500 -0.84771
   0.51109 -0.87398
   0.49712 -0.89875
   0.48307 -0.92215
   0.46893 -0.94433
   0.45469 -0.96747
   0.44038 -0.99069
   0.42605 -1.01512
   0.41173 -1.04015
   0.39743 -1.06597
   0.38315 -1.08884
   0.36888 -1.10947
   0.35462 -1.13645
   0.34036 -1.15719
   0.32613 -1.18147
   0.31193 -1.20783
   0.29779 -1.22927
   0.28372 -1.26217
   0.26975 -1.28811
   0.25590 -1.31109
   0.24215 -1.34603
   0.22853 -1.37510
   0.21505 -1.40363
   0.20174 -1.43965
   0.18865 -1.47013
   0.17582 -1.51011
   0.16330 -1.54758
   0.15112 -1.58837
   0.13932 -1.62688
   0.12794 -1.67873
   0.11705 -1.71476
   0.10673 -1.76587
   0.09703 -1.81557
   0.08800 -1.85247
   0.07967 -1.90369
   0.07204 -1.95841
   0.06510 -2.02234
   0.05880 -2.09586
   0.05308 -2.16234
   0.04786 -2.22027
   0.04308 -2.30410
   0.03869 -2.36502
   0.03465 -2.41488
   0.03094 -2.51441
   0.02753 -2.56859
   0.02438 -2.66340
   0.02149 -2.82381
   0.01882 -2.97032
   0.01637 -3.08084
   0.01412 -3.26317
   0.01205 -3.39048
   0.01015 -3.77895
   0.00841 -3.97980
   0.00681 -4.11188
   0.00535 -4.30026
   0.00406 -4.60439
   0.00296 -4.58129
   0.00206 -4.44361
   0.00134 -4.13088
   0.00077 -3.74767
   0.00035 -3.35475
   0.00007 -2.96505
  -0.00008 -2.65712
  -0.00011 -2.28591
  -0.00001 -1.91562
   0.00021 -1.57146
   0.00055 -1.31768
   0.00103 -0.87681
   0.00164 -0.69000
   0.00239 -0.35312
   0.00329 -0.15314
   0.00435  0.10939
   0.00559  0.31939
   0.00702  0.51063
   0.00864  0.66658
   0.01043  0.77890
   0.01238  0.86428
   0.01450  0.92224
   0.01679  0.95797
   0.01928  0.98187
   0.02199  0.99629
   0.02494  0.99996
   0.02814  0.99666
   0.03161  0.98998
   0.03539  0.97531
   0.03951  0.95709
   0.04399  0.93867
   0.04887  0.91155
   0.05421  0.88550
   0.06005  0.85420
   0.06648  0.82453
   0.07360  0.79043
   0.08145  0.75162
   0.09007  0.71578
   0.09944  0.67634
   0.10954  0.63187
   0.12032  0.59596
   0.13172  0.55118
   0.14366  0.51382
   0.15603  0.47689
   0.16879  0.44010
   0.18189  0.40521
   0.19529  0.36964
   0.20893  0.33681
   0.22277  0.30777
   0.23678  0.27654
   0.25093  0.24588
   0.26518  0.22010
   0.27953  0.19231
   0.29397  0.16668
   0.30848  0.14270
   0.32306  0.11643
   0.33769  0.09285
   0.35234  0.07182
   0.36699  0.04524
   0.38159  0.02502
   0.39616  0.00034
   0.41073 -0.01912
   0.42535 -0.03752
   0.44001 -0.05721
   0.45467 -0.07556
   0.46927 -0.09769
   0.48374 -0.11756
   0.49809 -0.13923
   0.51234 -0.15907
   0.52653 -0.17855
   0.54059 -0.19920
   0.55439 -0.22227
   0.56779 -0.24870
   0.58073 -0.27303
   0.59332 -0.28844
   0.60572 -0.29343
   0.61815 -0.28209
   0.63082 -0.26507
   0.64383 -0.24373
   0.65721 -0.22327
   0.67089 -0.20513
   0.68482 -0.18993
   0.69894 -0.17726
   0.71325 -0.13517
   0.72779 -0.08187
   0.74255 -0.06233
   0.75757 -0.04246
   0.77282 -0.02155
   0.78822  0.00065
   0.80362  0.02298
   0.81882  0.04535
   0.83370  0.06546
   0.84824  0.08357
   0.86252  0.09775
   0.87658  0.11031
   0.89030  0.12154
   0.90351  0.13455
   0.91600  0.14893
   0.92773  0.15848
   0.93873  0.15953
   0.94911  0.15066
   0.95896  0.12659
   0.96837  0.08663
   0.97740  0.02385
   0.98610 -0.07134
   0.99453 -0.32379
   1.00000  0.07368
