#  s/c   theta
0	0.00513
0.00649	0.004899
0.01709	0.004606
0.02844	0.004317
0.04018	0.004044
0.05202	0.003812
0.06394	0.003623
0.07597	0.003463
0.08809	0.003321
0.10027	0.003195
0.11249	0.003079
0.12474	0.002971
0.137	0.002868
0.14925	0.002773
0.1615	0.002681
0.17374	0.002594
0.18596	0.00251
0.19817	0.00243
0.21037	0.002356
0.22257	0.002282
0.23476	0.002212
0.24692	0.002143
0.25906	0.002077
0.27119	0.002013
0.2833	0.001954
0.29541	0.001897
0.30752	0.001841
0.31961	0.001787
0.3317	0.001736
0.34378	0.001686
0.35586	0.001637
0.36794	0.00159
0.38001	0.001543
0.39206	0.001497
0.4041	0.001453
0.41614	0.001412
0.42818	0.001371
0.44022	0.00133
0.45225	0.00129
0.46428	0.001253
0.47632	0.001215
0.48835	0.001177
0.50038	0.00114
0.51241	0.001104
0.52443	0.001068
0.53644	0.001032
0.54844	0.000997
0.56043	0.000962
0.57243	0.000928
0.58442	0.000895
0.59641	0.000861
0.60839	0.000826
0.62035	0.000793
0.6323	0.00076
0.64426	0.000728
0.65621	0.000695
0.66814	0.000661
0.68007	0.000629
0.69198	0.000595
0.70388	0.000563
0.71576	0.000529
0.72761	0.000496
0.73944	0.000465
0.75125	0.000435
0.76303	0.000406
0.77479	0.000381
0.78651	0.000353
0.79819	0.000321
0.80982	0.000311
0.82139	0.000302
0.83291	0.000292
0.84436	0.000281
0.85572	0.00027
0.86699	0.000258
0.87814	0.000246
0.88917	0.000234
0.90003	0.000221
0.91071	0.000208
0.92112	0.000195
0.93121	0.000181
0.94088	0.000167
0.95006	0.000155
0.95866	0.000142
0.96658	0.000131
0.97373	0.00012
0.98007	0.000111
0.98561	0.000101
0.99043	0.000093
0.99461	0.000085
0.99826	0.000078
1.00147	0.000071
1.00431	0.000065
1.00685	0.000059
1.00915	0.000054
1.01124	0.000049
1.01316	0.000045
1.01491	0.00004
1.01654	0.000036
1.01806	0.000033
1.01951	0.00003
1.02091	0.000028
1.02225	0.000026
1.02356	0.000024
1.02488	0.000024
1.02623	0.000025
1.02766	0.000026
1.02917	0.000028
1.03079	0.000028
1.03252	0.000035
1.03439	0.000035
1.03643	0.000041
1.03867	0.000046
1.04115	0.00005
1.04395	0.000056
1.04713	0.000062
1.05078	0.000069
1.05503	0.000077
1.06002	0.000085
1.06591	0.000095
1.07284	0.000105
1.08089	0.000117
1.09	0.00013
1.10001	0.000143
1.1107	0.000156
1.12185	0.000169
1.13333	0.000181
1.14504	0.000193
1.15691	0.000205
1.16889	0.000216
1.18095	0.000227
1.19307	0.000238
1.20523	0.000247
1.21742	0.000257
1.22965	0.000267
1.24191	0.000276
1.25418	0.000285
1.26646	0.000294
1.27877	0.000303
1.29109	0.000311
1.30342	0.000319
1.31576	0.000328
1.32811	0.000336
1.34048	0.000344
1.35287	0.000352
1.36527	0.00036
1.37766	0.000367
1.39006	0.000374
1.40246	0.000382
1.41486	0.000389
1.42727	0.000396
1.43968	0.000404
1.45208	0.000411
1.46447	0.000418
1.47686	0.000425
1.48926	0.000432
1.50165	0.000438
1.51404	0.000446
1.52641	0.000452
1.53879	0.000459
1.55116	0.000466
1.56351	0.000472
1.57586	0.000479
1.5882	0.000485
1.60053	0.000491
1.61287	0.000497
1.62519	0.000503
1.63751	0.000509
1.64983	0.000515
1.66215	0.00052
1.67447	0.000526
1.68678	0.000531
1.69909	0.000537
1.71138	0.000542
1.72367	0.000548
1.73596	0.000553
1.74824	0.000558
1.76051	0.000563
1.77277	0.000568
1.78503	0.000573
1.79727	0.000578
1.80951	0.000582
1.82175	0.000587
1.83398	0.000591
1.84619	0.000595
1.85839	0.0006
1.87058	0.000603
1.88275	0.000607
1.8949	0.000611
1.90702	0.000614
1.91912	0.000616
1.93119	0.000619
1.94323	0.00062
1.95522	0.000621
1.96713	0.000621
1.97894	0.000619
1.99056	0.000617
2.00192	0.000611
2.01288	0.0006
2.02326	0.00058
2.02971	0.000582
2.02971	0.005712
2.03618	0.005499
2.04344	0.005402
2.05158	0.005318
2.06071	0.005243
2.07096	0.005173
2.08245	0.005108
2.09534	0.005046
2.10979	0.004987
2.12601	0.004932
2.1442	0.00488
2.1646	0.004831
2.18749	0.004785
2.21317	0.004742
2.24196	0.004701
2.27427	0.004663
2.3105	0.004628
2.35115	0.004595
2.39674	0.004564
2.44788	0.004536
2.50525	0.00451
2.5696	0.004486
2.64178	0.004464
2.72275	0.004444
2.81357	0.004426
2.91544	0.00441
3.02971	0.004393
	
