  -8.0000000e+00   9.4466034e-03
  -7.5000000e+00   9.1794596e-03
  -7.0000000e+00   8.9459571e-03
  -6.5000000e+00   8.7451398e-03
  -6.0000000e+00   8.5759707e-03
  -5.5000000e+00   8.4373324e-03
  -5.0000000e+00   8.3280272e-03
  -4.5000000e+00   8.2467799e-03
  -4.0000000e+00   8.1922398e-03
  -3.5000000e+00   8.1629841e-03
  -3.0000000e+00   8.1575226e-03
  -2.5000000e+00   8.1743016e-03
  -2.0000000e+00   8.2117101e-03
  -1.5000000e+00   8.2680849e-03
  -1.0000000e+00   8.3417173e-03
  -5.0000000e-01   8.4308592e-03
   0.0000000e+00   8.5337294e-03
   5.0000000e-01   8.6485207e-03
   1.0000000e+00   8.7734059e-03
   1.5000000e+00   8.9065447e-03
   2.0000000e+00   9.0460890e-03
   2.5000000e+00   9.1902069e-03
   3.0000000e+00   9.3371089e-03
   3.5000000e+00   9.4850152e-03
   4.0000000e+00   9.6321531e-03
   4.5000000e+00   9.7767602e-03
   5.0000000e+00   9.9170876e-03
   5.5000000e+00   1.0051403e-02
   6.0000000e+00   1.0177992e-02
   6.5000000e+00   1.0295164e-02
   7.0000000e+00   1.0401251e-02
   7.5000000e+00   1.0494611e-02
   8.0000000e+00   1.0573632e-02
