  -9.6771894e-02   1.7751243e+02
  -8.8700063e-02   1.5967458e+02
  -8.0771715e-02   1.4358522e+02
  -7.2980673e-02   1.2919634e+02
  -6.5320310e-02   1.1646198e+02
  -5.7783559e-02   1.0533836e+02
  -5.0362928e-02   9.5784024e+01
  -4.3050518e-02   8.7760021e+01
  -3.5838036e-02   8.1230030e+01
  -2.8716818e-02   7.6160526e+01
  -2.1677852e-02   7.2520919e+01
  -1.4711802e-02   7.0283698e+01
  -7.8090400e-03   6.9424565e+01
  -9.5967538e-04   6.9922562e+01
   5.8464075e-03   7.1760188e+01
   1.2619511e-02   7.4923501e+01
   1.9370084e-02   7.9402205e+01
   2.6108672e-02   8.5189722e+01
   3.2845878e-02   9.2283244e+01
   3.9592304e-02   1.0068377e+02
   4.6358512e-02   1.1039609e+02
   5.3155062e-02   1.2142881e+02
   5.9992494e-02   1.3379431e+02
   6.6880975e-02   1.4750864e+02
   7.3830249e-02   1.6259146e+02
   8.0849635e-02   1.7906579e+02
   8.7948020e-02   1.9695795e+02
   9.5133860e-02   2.1629732e+02
   1.0241518e-01   2.3711625e+02
   1.0979955e-01   2.5944988e+02
   1.1729413e-01   2.8333598e+02
   1.2490564e-01   3.0881486e+02
   1.3264034e-01   3.3592912e+02
