 0.00051 -4.35611
   0.00085 -3.28412
   0.00141 -2.28127
   0.00219 -1.47522
   0.00324 -0.76598
   0.00458 -0.16250
   0.00628  0.34870
   0.00841  0.70261
   0.01104  0.88853
   0.01423  0.96757
   0.01800  0.99586
   0.02247  0.99838
   0.02792  0.97992
   0.03478  0.94729
   0.04312  0.90589
   0.05269  0.86120
   0.06331  0.81786
   0.07456  0.77916
   0.08619  0.74432
   0.09805  0.71560
   0.11010  0.68869
   0.12220  0.66584
   0.13443  0.64675
   0.14673  0.62962
   0.15907  0.61353
   0.17145  0.60002
   0.18386  0.58739
   0.19623  0.57480
   0.20860  0.56693
   0.22105  0.55688
   0.23348  0.54797
   0.24596  0.54141
   0.25848  0.53491
   0.27098  0.52797
   0.28348  0.52311
   0.29599  0.51841
   0.30851  0.51398
   0.32096  0.51064
   0.33340  0.50831
   0.34581  0.50356
   0.35821  0.50196
   0.37070  0.50140
   0.38320  0.49970
   0.39574  0.49974
   0.40829  0.49934
   0.42081  0.49954
   0.43331  0.50109
   0.44582  0.50304
   0.45831  0.50506
   0.47080  0.50889
   0.48332  0.51368
   0.49585  0.51938
   0.50837  0.52542
   0.52087  0.53142
   0.53335  0.53656
   0.54584  0.54035
   0.55836  0.54303
   0.57089  0.54468
   0.58341  0.54557
   0.59590  0.54596
   0.60840  0.54605
   0.62088  0.54604
   0.63323  0.54611
   0.64524  0.58486
   0.65661  0.62174
   0.66673  0.64648
   0.67513  0.66285
   0.68180  0.67349
   0.68711  0.68102
   0.69148  0.68643
   0.69508  0.68998
   0.69828  0.69497
   0.70205  0.70233
   0.70674  0.70860
   0.71261  0.71033
   0.72008  0.70410
   0.72920  0.68599
   0.73957  0.65532
   0.75064  0.61860
   0.76204  0.58173
   0.77352  0.54601
   0.78507  0.51350
   0.79665  0.48158
   0.80822  0.45112
   0.81977  0.42223
   0.83133  0.39356
   0.84289  0.36427
   0.85447  0.33457
   0.86604  0.30535
   0.87763  0.27412
   0.88923  0.24059
   0.90080  0.20612
   0.91228  0.16491
   0.92362  0.12536
   0.93480  0.07068
   0.94566  0.01135
   0.95562 -0.06259
   0.96410 -0.16625
   0.96877 -0.18988
