2	0.3957
3	0.4979
4	0.6001
5	0.7005
6	0.7908
7	0.8693
7.5	0.9116
8	0.9599
8.5	1.0067
9	1.0569
9.5	1.0951
11	1.1741
12.5 1.1712
13	1.1208

	
