-3	-0.2774
-2.5	-0.2119
-2	-0.1464
-1.5	-0.0809
-1	-0.0154
-0.5	0.0501
0	0.1156
0.5	0.1811
1	0.2466
1.5	0.312
2	0.3776
2.5	0.4433
3	0.5091
3.5	0.5752
4	0.6416
4.5	0.7084
5	0.7755
5.5	0.8432
6	0.9113
